,TimeStamp,PlayerName,StartChips,Seat,PC,PCVal,Flop,FlopVal,Turn,TurnVal,River,RiverVal,Cards
3145,3035744256,kKYdRwOhp4oxM/8Fev0SyQ,124.60,3,fo,,,,,,,,
3146,3035744256,HQg4dAYPUt6c2wXfx8Qp2A,189,4,fo,,,,,,,,
3147,3035744256,5ZUhWBPscXPwtULjxSaqWQ,101.15,5,fo,,,,,,,,
3149,3035752842,arrhJBpX5+1wZC0mSrIBZg,420.40,3,fo,,,,,,,,
3150,3035752842,eeB4pQu6ouVUbqGO0TXAHg,200.50,4,fo,0.5,,,,,,,
3151,3035752842,IDLLo8J+gjgfhsvySiMx1Q,131.30,5,ch,1.0,ch,,ch,,chfo,,
3152,3035752842,8samCHal/KSEAy7tuKKQJw,70,6,fo,,,,,,,,
3153,3035752842,nvyDklKP8Xqdt7VZ+RQFMg,105.70,7,ca,1.0,ch,,ch,,be,"(2.5, -2.5)",2.40
3154,3035752842,jJAI1364RojbYszw/mD3Uw,32,9,fo,,,,,,,,
3155,3035752842,u0CkDvclhtrUnFu6YN41ZA,73,1,fo,,,,,,,,
3156,3035752842,v6m595svz1xeS6fSpR/08Q,65.75,2,fo,,,,,,,,
3158,3035733216,dmWdJV0KcZAJMusOD/U9VA,202.95,3,fo,,,,,,,,
3159,3035733216,7vz79ENDdffUFcvXF6dYDg,114.40,4,rafo,"(0.5, 8.5)",,,,,,,
3160,3035733216,AxAa2BuOAJfxqwZ7Mj5rdA,272.90,5,fo,1.0,,,,,,,
3161,3035733216,duD+PaxAvTzLu2m/c3naPg,103.65,6,fo,,,,,,,,
3162,3035733216,5ZUhWBPscXPwtULjxSaqWQ,69.60,1,rara,"((3.5, 18.5), -13.0)",,,,,,,19
3163,3035733216,qoIZizyRrSWFhTV7ehXVnw,406.84,2,fo,,,,,,,,
3165,3035744928,Qc+fp/urzyPi2E82N6rPTw,63.70,2,ca,1.0,fo,,,,,,
3166,3035744928,5Kh/uBDLudwHaB7uyU1YMQ,76.50,3,ca,"(0.5, 0.5)",chca,2.5,chfo,,,,
3167,3035744928,yMNwDKj4ZgKkq6e2/e7fGw,92.40,4,ch,1.0,be,2.5,chfo,,,,
3168,3035744928,KudvYuFL+Bw8nkX+zV2kMA,99,5,fo,,,,,,,,
3169,3035744928,tUKQYw4MHJ4Iqw+CKv5hRw,45.65,6,fo,,,,,,,,
3170,3035744928,id1N3TbBsWyNzcSxXZ6IPg,94.85,8,fo,,,,,,,,
3171,3035744928,iJAW3EblFvQQ08NiDCumuQ,120.95,9,fo,,,,,,,,
3172,3035744928,sx8Y50Zs0f8BTVsUwF3vcQ,129.19,1,ca,1.0,ca,2.5,be,"(5.0, -5.0)",,,10.45
3174,3035734120,YSHxGU0SJJArHMcfAioprg,108.85,2,ra,5.5,be,"(10.5, -10.5)",,,,,12.35
3175,3035734120,TK3VGReOGgFPOIO4e1m93A,100.35,3,fo,0.5,,,,,,,
3176,3035734120,gGwvaTEI80I9i3whsh9RKA,21.82,4,fo,1.0,,,,,,,
3177,3035734120,ogGQtr3fcQFon7BY0jUVpQ,157.76,5,caca,"(1.0, 4.5)",chfo,,,,,,
3178,3035734120,BDG0lxukBMCTiHNmOTIs6A,55.45,6,cafo,1.0,,,,,,,
3179,3035734120,HQg4dAYPUt6c2wXfx8Qp2A,217.83,1,fo,,,,,,,,
3181,3035745712,VE3UU93i7hzpWDRFio0ZfA,40.75,1,ca,1.0,ch,,ch,,ch,,
3182,3035745712,KPQRRlumJoU9y437sMfIbw,63.30,2,ca,"(0.5, 0.5)",ch,,ch,,ch,,"(('6h', '7s'), 2.85)"
3183,3035745712,kKYdRwOhp4oxM/8Fev0SyQ,124.60,3,ch,1.0,ch,,ch,,ch,,
3184,3035745712,HQg4dAYPUt6c2wXfx8Qp2A,189,4,fo,,,,,,,,
3185,3035745712,5ZUhWBPscXPwtULjxSaqWQ,101.15,5,fo,,,,,,,,
3186,3035745712,YSHxGU0SJJArHMcfAioprg,117.30,6,fo,,,,,,,,
3188,3035735102,7vz79ENDdffUFcvXF6dYDg,105.40,4,fo,,,,,,,,
3189,3035735102,AxAa2BuOAJfxqwZ7Mj5rdA,271.90,5,ca,"(0.5, 0.5)",be,"(2.0, -2.0)",,,,,1.90
3190,3035735102,duD+PaxAvTzLu2m/c3naPg,103.65,6,ch,1.0,fo,,,,,,
3191,3035735102,5ZUhWBPscXPwtULjxSaqWQ,79.60,1,fo,,,,,,,,
3192,3035735102,qoIZizyRrSWFhTV7ehXVnw,406.84,2,fo,,,,,,,,
3193,3035735102,dmWdJV0KcZAJMusOD/U9VA,202.95,3,fo,,,,,,,,
3195,3035747096,KPQRRlumJoU9y437sMfIbw,65.15,2,fo,,,,,,,,
3196,3035747096,kKYdRwOhp4oxM/8Fev0SyQ,123.60,3,fo,0.5,,,,,,,
3197,3035747096,HQg4dAYPUt6c2wXfx8Qp2A,189,4,,1.0,,,,,,,1.50
3198,3035747096,5ZUhWBPscXPwtULjxSaqWQ,101.15,5,fo,,,,,,,,
3199,3035747096,YSHxGU0SJJArHMcfAioprg,117.30,6,fo,,,,,,,,
3200,3035747096,VE3UU93i7hzpWDRFio0ZfA,39.75,1,fo,,,,,,,,
3202,3035747510,5Kh/uBDLudwHaB7uyU1YMQ,73,3,fo,,,,,,,,
3203,3035747510,yMNwDKj4ZgKkq6e2/e7fGw,88.90,4,fo,0.5,,,,,,,
3204,3035747510,KudvYuFL+Bw8nkX+zV2kMA,99,5,fo,1.0,,,,,,,
3205,3035747510,tUKQYw4MHJ4Iqw+CKv5hRw,45.65,6,fo,,,,,,,,
3206,3035747510,Ps7T8iBRdC/pJ9kNBNRtRQ,85.63,7,chfo,1.0,,,,,,,
3207,3035747510,id1N3TbBsWyNzcSxXZ6IPg,94.85,8,fo,,,,,,,,
3208,3035747510,iJAW3EblFvQQ08NiDCumuQ,120.95,9,ra,3.0,chca,1.0,chca,4.0,chfo,,
3209,3035747510,sx8Y50Zs0f8BTVsUwF3vcQ,136.14,1,fo,,,,,,,,
3210,3035747510,Qc+fp/urzyPi2E82N6rPTw,62.70,2,ca,3.0,be,1.0,be,4.0,be,"(5.0, -5.0)",17.10
3212,3035755838,eeB4pQu6ouVUbqGO0TXAHg,200,4,fo,,,,,,,,
3213,3035755838,IDLLo8J+gjgfhsvySiMx1Q,130.30,5,fo,0.5,,,,,,,
3214,3035755838,8samCHal/KSEAy7tuKKQJw,70,6,fo,1.0,,,,,,,
3215,3035755838,nvyDklKP8Xqdt7VZ+RQFMg,107.10,7,caca,"(1.0, 2.0)",chca,4.0,chfo,,,,
3216,3035755838,jJAI1364RojbYszw/mD3Uw,32,9,fo,,,,,,,,
3217,3035755838,v6m595svz1xeS6fSpR/08Q,65.75,2,fo,,,,,,,,
3218,3035755838,arrhJBpX5+1wZC0mSrIBZg,420.40,3,ra,3.0,be,4.0,be,"(6.0, -6.0)",,,14.25
3220,3035736166,AxAa2BuOAJfxqwZ7Mj5rdA,272.80,5,ca,1.0,ch,,ch,,ch,,"(('9s', '6c'), 2.4)"
3221,3035736166,duD+PaxAvTzLu2m/c3naPg,102.65,6,fo,0.5,,,,,,,
3222,3035736166,5ZUhWBPscXPwtULjxSaqWQ,79.60,1,ch,1.0,ch,,ch,,ch,,"('3c', '4d')"
3223,3035736166,qoIZizyRrSWFhTV7ehXVnw,406.84,2,fo,,,,,,,,
3224,3035736166,dmWdJV0KcZAJMusOD/U9VA,202.95,3,fo,,,,,,,,
3225,3035736166,7vz79ENDdffUFcvXF6dYDg,105.40,4,fo,,,,,,,,
3227,3035747988,kKYdRwOhp4oxM/8Fev0SyQ,123.10,3,caca,"(1.0, 5.0)",ca,11.0,fo,,,,
3228,3035747988,HQg4dAYPUt6c2wXfx8Qp2A,189.50,4,ra,"(0.5, 5.5)",be,11.0,be,"(26.0, -26.0)",,,33.70
3229,3035747988,5ZUhWBPscXPwtULjxSaqWQ,101.15,5,fo,1.0,,,,,,,
3230,3035747988,YSHxGU0SJJArHMcfAioprg,117.30,6,fo,,,,,,,,
3231,3035747988,VE3UU93i7hzpWDRFio0ZfA,39.75,1,cafo,1.0,,,,,,,
3232,3035747988,KPQRRlumJoU9y437sMfIbw,65.15,2,fo,,,,,,,,
3234,3035736358,TK3VGReOGgFPOIO4e1m93A,99.85,3,fo,,,,,,,,
3235,3035736358,gGwvaTEI80I9i3whsh9RKA,20.82,4,fo,0.5,,,,,,,
3236,3035736358,ogGQtr3fcQFon7BY0jUVpQ,152.26,5,fo,1.0,,,,,,,
3237,3035736358,BDG0lxukBMCTiHNmOTIs6A,54.45,6,fo,,,,,,,,
3238,3035736358,HQg4dAYPUt6c2wXfx8Qp2A,217.83,1,ra,"(3.5, -2.5)",,,,,,,2.50
3239,3035736358,YSHxGU0SJJArHMcfAioprg,115.70,2,fo,,,,,,,,
3241,3035737284,gGwvaTEI80I9i3whsh9RKA,20.32,4,ra,3.0,be,14.32,,,,,"(('Js', 'Jd'), 38.59)"
3242,3035737284,ogGQtr3fcQFon7BY0jUVpQ,151.26,5,fo,0.5,,,,,,,
3243,3035737284,BDG0lxukBMCTiHNmOTIs6A,54.45,6,ca,"(1.0, 2.0)",chra,"(51.45, -34.13)",,,,,"('9d', '7s')"
3244,3035737284,HQg4dAYPUt6c2wXfx8Qp2A,219.33,1,fo,,,,,,,,
3245,3035737284,YSHxGU0SJJArHMcfAioprg,115.70,2,fo,,,,,,,,
3246,3035737284,TK3VGReOGgFPOIO4e1m93A,99.85,3,fo,,,,,,,,
3248,3035757884,IDLLo8J+gjgfhsvySiMx1Q,129.80,5,fo,,,,,,,,
3249,3035757884,8samCHal/KSEAy7tuKKQJw,69,6,fo,0.5,,,,,,,
3250,3035757884,nvyDklKP8Xqdt7VZ+RQFMg,100.10,7,ca,"(1.0, 2.5)",chca,5.0,ch,,be,5.0,"('Ah', '3s')"
3251,3035757884,jJAI1364RojbYszw/mD3Uw,32,9,fo,,,,,,,,
3252,3035757884,v6m595svz1xeS6fSpR/08Q,65.75,2,ra,3.5,be,5.0,ch,,ca,5.0,"(('Jd', 'Jc'), 25.65)"
3253,3035757884,arrhJBpX5+1wZC0mSrIBZg,427.65,3,fo,,,,,,,,
3254,3035757884,eeB4pQu6ouVUbqGO0TXAHg,200,4,fo,,,,,,,,
3256,3035749782,HQg4dAYPUt6c2wXfx8Qp2A,206.20,4,fo,,,,,,,,
3257,3035749782,5ZUhWBPscXPwtULjxSaqWQ,100.15,5,fo,0.5,,,,,,,
3258,3035749782,YSHxGU0SJJArHMcfAioprg,117.30,6,fo,1.0,,,,,,,
3259,3035749782,VE3UU93i7hzpWDRFio0ZfA,38.75,1,cafo,1.0,,,,,,,
3260,3035749782,KPQRRlumJoU9y437sMfIbw,65.15,2,fo,,,,,,,,
3261,3035749782,kKYdRwOhp4oxM/8Fev0SyQ,106.10,3,ra,"(4.5, -3.5)",,,,,,,3.50
3263,3035738338,duD+PaxAvTzLu2m/c3naPg,102.15,6,ra,"(3.0, -2.0)",,,,,,,2.50
3264,3035738338,5ZUhWBPscXPwtULjxSaqWQ,78.60,1,fo,0.5,,,,,,,
3265,3035738338,qoIZizyRrSWFhTV7ehXVnw,406.84,2,fo,1.0,,,,,,,
3266,3035738338,dmWdJV0KcZAJMusOD/U9VA,202.95,3,fo,,,,,,,,
3267,3035738338,7vz79ENDdffUFcvXF6dYDg,105.40,4,fo,,,,,,,,
3268,3035738338,AxAa2BuOAJfxqwZ7Mj5rdA,274.20,5,fo,,,,,,,,
3270,3035739180,5ZUhWBPscXPwtULjxSaqWQ,78.10,1,fo,,,,,,,,
3271,3035739180,qoIZizyRrSWFhTV7ehXVnw,405.84,2,fo,0.5,,,,,,,
3272,3035739180,dmWdJV0KcZAJMusOD/U9VA,202.95,3,fo,1.0,,,,,,,
3273,3035739180,7vz79ENDdffUFcvXF6dYDg,105.40,4,fo,,,,,,,,
3274,3035739180,AxAa2BuOAJfxqwZ7Mj5rdA,274.20,5,ra,"(3.5, -2.5)",,,,,,,2.50
3275,3035739180,duD+PaxAvTzLu2m/c3naPg,103.65,6,fo,,,,,,,,
3277,3035750694,5ZUhWBPscXPwtULjxSaqWQ,99.65,5,fo,,,,,,,,
3278,3035750694,YSHxGU0SJJArHMcfAioprg,116.30,6,fo,0.5,,,,,,,
3279,3035750694,VE3UU93i7hzpWDRFio0ZfA,37.75,1,fo,1.0,,,,,,,
3280,3035750694,KPQRRlumJoU9y437sMfIbw,65.15,2,fo,,,,,,,,
3281,3035750694,kKYdRwOhp4oxM/8Fev0SyQ,108.60,3,raca,"(3.5, 8.5)",ch,,ch,,ch,,"('4c', '4s')"
3282,3035750694,HQg4dAYPUt6c2wXfx8Qp2A,206.20,4,ra,12.0,ch,,ch,,ch,,"(('10c', '10s'), 23.75)"
3284,3035760312,8samCHal/KSEAy7tuKKQJw,68.50,6,ra,3.5,be,"(7.5, -7.5)",,,,,6.65
3285,3035760312,nvyDklKP8Xqdt7VZ+RQFMg,86.60,7,fo,0.5,,,,,,,
3286,3035760312,jJAI1364RojbYszw/mD3Uw,32,9,ca,"(1.0, 2.5)",chfo,,,,,,
3287,3035760312,v6m595svz1xeS6fSpR/08Q,77.90,2,fo,,,,,,,,
3288,3035760312,arrhJBpX5+1wZC0mSrIBZg,427.65,3,fo,,,,,,,,
3289,3035760312,eeB4pQu6ouVUbqGO0TXAHg,200,4,fo,,,,,,,,
3290,3035760312,IDLLo8J+gjgfhsvySiMx1Q,129.80,5,fo,,,,,,,,
3292,3035737528,HQg4dAYPUt6c2wXfx8Qp2A,221,4,ra,3.5,ch,,ca,5.0,ch,,"(('Jd', 'Kc'), 16.6)"
3293,3035737528,5ZUhWBPscXPwtULjxSaqWQ,83.10,5,ca,"(0.5, 3.0)",ch,,be,5.0,ch,,"('10c', 'Jh')"
3294,3035737528,MUFVpiLTXTYMXm6ZwKwaTw,161.05,6,fo,1.0,,,,,,,
3295,3035737528,TpOuEuYtRyG/f/Chlh3tZg,222,1,fo,,,,,,,,
3296,3035737528,sIoePhfMvk1ycN8r5dontA,143.85,2,fo,,,,,,,,
3297,3035737528,dPft7g2lbDhkes7WOvCpKA,126.30,3,fo,,,,,,,,
3299,3035751834,yMNwDKj4ZgKkq6e2/e7fGw,88.40,4,ca,1.0,rafo,5.0,,,,,
3300,3035751834,KudvYuFL+Bw8nkX+zV2kMA,98,5,ca,"(0.5, 0.5)",chfo,,,,,,
3301,3035751834,tUKQYw4MHJ4Iqw+CKv5hRw,45.65,6,ch,1.0,chfo,,,,,,
3302,3035751834,Ps7T8iBRdC/pJ9kNBNRtRQ,84.63,7,ca,1.0,chraca,"(13.0, 13.0)",chfo,,,,
3303,3035751834,id1N3TbBsWyNzcSxXZ6IPg,94.85,8,fo,,,,,,,,
3304,3035751834,iJAW3EblFvQQ08NiDCumuQ,112.95,9,fo,,,,,,,,
3305,3035751834,sx8Y50Zs0f8BTVsUwF3vcQ,136.14,1,fo,,,,,,,,
3306,3035751834,Qc+fp/urzyPi2E82N6rPTw,71.80,2,ca,1.0,bera,"(2.0, 24.0)",be,"(44.8, -44.8)",,,58.50
3307,3035751834,5Kh/uBDLudwHaB7uyU1YMQ,73,3,fo,,,,,,,,
3309,3035761656,nvyDklKP8Xqdt7VZ+RQFMg,86.10,7,ra,3.5,be,3.0,ch,,ch,,
3310,3035761656,jJAI1364RojbYszw/mD3Uw,28.50,9,fo,0.5,,,,,,,
3311,3035761656,v6m595svz1xeS6fSpR/08Q,77.90,2,ca,"(1.0, 2.5)",chca,3.0,ch,,ch,,"(('Jd', '9c'), 12.35)"
3312,3035761656,arrhJBpX5+1wZC0mSrIBZg,427.65,3,fo,,,,,,,,
3313,3035761656,eeB4pQu6ouVUbqGO0TXAHg,200,4,fo,,,,,,,,
3314,3035761656,IDLLo8J+gjgfhsvySiMx1Q,129.80,5,fo,,,,,,,,
3315,3035761656,8samCHal/KSEAy7tuKKQJw,71.65,6,fo,,,,,,,,
3317,3035739114,5ZUhWBPscXPwtULjxSaqWQ,74.60,5,fo,,,,,,,,
3318,3035739114,MUFVpiLTXTYMXm6ZwKwaTw,160.05,6,ra,"((0.5, 2.5), -2.0)",,,,,,,2
3319,3035739114,TpOuEuYtRyG/f/Chlh3tZg,222,1,fo,1.0,,,,,,,
3320,3035739114,sIoePhfMvk1ycN8r5dontA,143.85,2,fo,,,,,,,,
3321,3035739114,dPft7g2lbDhkes7WOvCpKA,126.30,3,fo,,,,,,,,
3322,3035739114,HQg4dAYPUt6c2wXfx8Qp2A,229.10,4,fo,,,,,,,,
3324,3035763580,jJAI1364RojbYszw/mD3Uw,28,9,fo,,,,,,,,
3325,3035763580,v6m595svz1xeS6fSpR/08Q,83.75,2,ca,"(0.5, 0.5)",ch,,ch,,ch,,"('3d', '9d')"
3326,3035763580,arrhJBpX5+1wZC0mSrIBZg,427.65,3,ch,1.0,ch,,ch,,ch,,"(('Jc', '10h'), 1.9)"
3327,3035763580,IDLLo8J+gjgfhsvySiMx1Q,129.80,5,fo,,,,,,,,
3328,3035763580,8samCHal/KSEAy7tuKKQJw,71.65,6,fo,,,,,,,,
3329,3035763580,nvyDklKP8Xqdt7VZ+RQFMg,79.60,7,fo,,,,,,,,
3331,3035753278,YSHxGU0SJJArHMcfAioprg,115.80,6,fo,,,,,,,,
3332,3035753278,VE3UU93i7hzpWDRFio0ZfA,36.75,1,ca,"(0.5, 0.5)",ch,,ch,,ch,,"(('10s', '5d'), 1.9)"
3333,3035753278,kKYdRwOhp4oxM/8Fev0SyQ,96.60,3,ch,1.0,ch,,ch,,ch,,
3334,3035753278,HQg4dAYPUt6c2wXfx8Qp2A,217.95,4,fo,,,,,,,,
3335,3035753278,5ZUhWBPscXPwtULjxSaqWQ,99.65,5,fo,,,,,,,,
3337,3035739946,qoIZizyRrSWFhTV7ehXVnw,405.34,2,fo,,,,,,,,
3338,3035739946,dmWdJV0KcZAJMusOD/U9VA,201.95,3,fo,0.5,,,,,,,
3339,3035739946,7vz79ENDdffUFcvXF6dYDg,105.40,4,fo,1.0,,,,,,,
3340,3035739946,AxAa2BuOAJfxqwZ7Mj5rdA,275.70,5,ra,3.5,be,"(8.5, -8.5)",,,,,7.60
3341,3035739946,duD+PaxAvTzLu2m/c3naPg,103.65,6,ca,3.5,fo,,,,,,
3342,3035739946,5ZUhWBPscXPwtULjxSaqWQ,78.10,1,fo,,,,,,,,
3344,3035765234,v6m595svz1xeS6fSpR/08Q,82.75,2,ca,2.0,fo,,,,,,
3345,3035765234,arrhJBpX5+1wZC0mSrIBZg,428.55,3,fo,0.5,,,,,,,
3346,3035765234,IDLLo8J+gjgfhsvySiMx1Q,129.80,5,ca,"(1.0, 1.0)",chfo,,,,,,
3347,3035765234,8samCHal/KSEAy7tuKKQJw,71.65,6,ra,2.0,be,"(6.5, -6.5)",,,,,5.70
3348,3035765234,nvyDklKP8Xqdt7VZ+RQFMg,104.83,7,fo,,,,,,,,
3349,3035765234,jJAI1364RojbYszw/mD3Uw,28,9,fo,,,,,,,,
3351,3035741128,ttoADHGfCIyetBEz6v2J8A,28.40,2,fo,,,,,,,,
3352,3035741128,rlvqdOZfoqfgEnKXbI2u8g,55,3,fo,0.5,,,,,,,
3353,3035741128,3cQWYs6Ypy1A3Kvdl3vU6w,98.25,4,ch,1.0,ch,,ch,,ch,,"('10c', 'Jh')"
3354,3035741128,S33dLcVTq0RT7o3L1XyGzA,9.23,5,fo,,,,,,,,
3355,3035741128,v5r0pAobFTmGmX+ESaHqrw,138.20,6,fo,,,,,,,,
3356,3035741128,yN90JzhTrEsfPl0+Y8/ttQ,57.05,7,fo,,,,,,,,
3357,3035741128,+h0hDL4hXJNLqGd4wh0L6A,41.80,8,fo,,,,,,,,
3358,3035741128,KudvYuFL+Bw8nkX+zV2kMA,100,9,ch,1.0,ch,,ch,,ch,,"(('8c', '10d'), 2.4)"
3359,3035741128,bgj5TJhKRXdb9lvRvy9Rbg,71.45,1,fo,,,,,,,,
3361,3035741710,dmWdJV0KcZAJMusOD/U9VA,201.45,3,ra,3.0,be,5.0,be,14.0,be,"(13.0, -13.0)",41.80
3362,3035741710,7vz79ENDdffUFcvXF6dYDg,104.40,4,fo,0.5,,,,,,,
3363,3035741710,AxAa2BuOAJfxqwZ7Mj5rdA,279.80,5,ca,"(1.0, 2.0)",chca,5.0,chca,14.0,chfo,,
3364,3035741710,duD+PaxAvTzLu2m/c3naPg,100.15,6,fo,,,,,,,,
3365,3035741710,5ZUhWBPscXPwtULjxSaqWQ,78.10,1,fo,,,,,,,,
3366,3035741710,qoIZizyRrSWFhTV7ehXVnw,405.34,2,fo,,,,,,,,
3368,3035754998,VE3UU93i7hzpWDRFio0ZfA,37.65,1,fo,,,,,,,,
3369,3035754998,kKYdRwOhp4oxM/8Fev0SyQ,95.60,3,fo,0.5,,,,,,,
3370,3035754998,HQg4dAYPUt6c2wXfx8Qp2A,217.95,4,fo,1.0,,,,,,,
3371,3035754998,5ZUhWBPscXPwtULjxSaqWQ,99.65,5,fo,,,,,,,,
3372,3035754998,YSHxGU0SJJArHMcfAioprg,115.80,6,ra,"(3.5, -2.5)",,,,,,,2.50
3374,3035755396,kKYdRwOhp4oxM/8Fev0SyQ,95.10,3,fo,,,,,,,,
3375,3035755396,HQg4dAYPUt6c2wXfx8Qp2A,216.95,4,fo,0.5,,,,,,,
3376,3035755396,5ZUhWBPscXPwtULjxSaqWQ,99.65,5,fo,1.0,,,,,,,
3377,3035755396,YSHxGU0SJJArHMcfAioprg,117.30,6,fo,,,,,,,,
3378,3035755396,VE3UU93i7hzpWDRFio0ZfA,37.65,1,ra,"(5.0, -4.0)",,,,,,,2.50
3380,3035755930,HQg4dAYPUt6c2wXfx8Qp2A,216.45,4,fo,,,,,,,,
3381,3035755930,5ZUhWBPscXPwtULjxSaqWQ,98.65,5,fo,0.5,,,,,,,
3382,3035755930,YSHxGU0SJJArHMcfAioprg,117.30,6,fo,1.0,,,,,,,
3383,3035755930,VE3UU93i7hzpWDRFio0ZfA,39.15,1,fo,,,,,,,,
3384,3035755930,kKYdRwOhp4oxM/8Fev0SyQ,95.10,3,ra,"(3.5, -2.5)",,,,,,,2.50
3386,3035767100,arrhJBpX5+1wZC0mSrIBZg,428.05,3,fo,,,,,,,,
3387,3035767100,IDLLo8J+gjgfhsvySiMx1Q,127.80,5,ca,"(0.5, 0.5)",be,2.0,beca,"(2.5, 11.0)",ch,,"('6h', '10h')"
3388,3035767100,8samCHal/KSEAy7tuKKQJw,75.35,6,ch,1.0,ca,2.0,ra,13.5,ch,,"(('6c', '4s'), 30.85)"
3389,3035767100,nvyDklKP8Xqdt7VZ+RQFMg,104.83,7,fo,,,,,,,,
3390,3035767100,jJAI1364RojbYszw/mD3Uw,28,9,fo,,,,,,,,
3391,3035767100,v6m595svz1xeS6fSpR/08Q,80.75,2,fo,,,,,,,,
3393,3035757264,5ZUhWBPscXPwtULjxSaqWQ,98.15,5,fo,,,,,,,,
3394,3035757264,YSHxGU0SJJArHMcfAioprg,116.30,6,fo,0.5,,,,,,,
3395,3035757264,VE3UU93i7hzpWDRFio0ZfA,39.15,1,ca,"(1.0, 2.0)",chfo,,,,,,
3396,3035757264,kKYdRwOhp4oxM/8Fev0SyQ,96.60,3,ra,3.0,be,"(3.25, -3.25)",,,,,5.70
3397,3035757264,HQg4dAYPUt6c2wXfx8Qp2A,216.45,4,fo,,,,,,,,
3399,3035744478,7vz79ENDdffUFcvXF6dYDg,103.90,4,fo,,,,,,,,
3400,3035744478,AxAa2BuOAJfxqwZ7Mj5rdA,257.80,5,ra,"((0.5, 2.5), -2.0)",,,,,,,2
3401,3035744478,duD+PaxAvTzLu2m/c3naPg,100.15,6,fo,1.0,,,,,,,
3402,3035744478,5ZUhWBPscXPwtULjxSaqWQ,100.10,1,fo,,,,,,,,
3403,3035744478,qoIZizyRrSWFhTV7ehXVnw,405.34,2,fo,,,,,,,,
3404,3035744478,dmWdJV0KcZAJMusOD/U9VA,221.25,3,fo,,,,,,,,
3406,3035769414,IDLLo8J+gjgfhsvySiMx1Q,111.30,5,ca,1.0,be,"(2.75, -2.75)",,,,,4.30
3407,3035769414,8samCHal/KSEAy7tuKKQJw,89.70,6,ca,"(0.5, 0.5)",chfo,,,,,,
3408,3035769414,A/Ygu/xkXYFOCckcomyrTQ,80,7,ch,1.0,chfo,,,,,,
3409,3035769414,jJAI1364RojbYszw/mD3Uw,28,9,fo,,,,,,,,
3410,3035769414,v6m595svz1xeS6fSpR/08Q,80.75,2,fo,,,,,,,,
3411,3035769414,arrhJBpX5+1wZC0mSrIBZg,428.05,3,fo,,,,,,,,
3412,3035769414,eeB4pQu6ouVUbqGO0TXAHg,200,4,ch,1.5,chfo,,,,,,
3414,3035745176,AxAa2BuOAJfxqwZ7Mj5rdA,258.80,5,fo,,,,,,,,
3415,3035745176,duD+PaxAvTzLu2m/c3naPg,99.15,6,fo,0.5,,,,,,,
3416,3035745176,5ZUhWBPscXPwtULjxSaqWQ,100.10,1,,1.0,,,,,,,1.50
3417,3035745176,qoIZizyRrSWFhTV7ehXVnw,405.34,2,fo,,,,,,,,
3418,3035745176,dmWdJV0KcZAJMusOD/U9VA,221.25,3,fo,,,,,,,,
3419,3035745176,7vz79ENDdffUFcvXF6dYDg,103.90,4,fo,,,,,,,,
3421,3035758586,YSHxGU0SJJArHMcfAioprg,115.80,6,fo,,,,,,,,
3422,3035758586,VE3UU93i7hzpWDRFio0ZfA,36.15,1,fo,0.5,,,,,,,
3423,3035758586,kKYdRwOhp4oxM/8Fev0SyQ,99.30,3,fo,1.0,,,,,,,
3424,3035758586,HQg4dAYPUt6c2wXfx8Qp2A,216.45,4,fo,,,,,,,,
3425,3035758586,5ZUhWBPscXPwtULjxSaqWQ,98.15,5,ra,"(3.5, -2.5)",,,,,,,2.50
3427,3035745446,rlvqdOZfoqfgEnKXbI2u8g,54.50,3,ca,5.0,ca,5.75,fo,,,,
3428,3035745446,3cQWYs6Ypy1A3Kvdl3vU6w,97.25,4,fo,0.5,,,,,,,
3429,3035745446,S33dLcVTq0RT7o3L1XyGzA,9.23,5,fo,1.0,,,,,,,
3430,3035745446,v5r0pAobFTmGmX+ESaHqrw,138.20,6,fo,,,,,,,,
3431,3035745446,yN90JzhTrEsfPl0+Y8/ttQ,57.05,7,fo,,,,,,,,
3432,3035745446,+h0hDL4hXJNLqGd4wh0L6A,41.80,8,ra,5.0,be,5.75,be,"(23.0, -23.0)",,,21.35
3433,3035745446,KudvYuFL+Bw8nkX+zV2kMA,101.40,9,fo,,,,,,,,
3434,3035745446,bgj5TJhKRXdb9lvRvy9Rbg,71.45,1,fo,,,,,,,,
3435,3035745446,ttoADHGfCIyetBEz6v2J8A,28.40,2,fo,,,,,,,,
3437,3035759408,VE3UU93i7hzpWDRFio0ZfA,35.65,1,caca,"(1.0, 4.0)",ca,7.0,fo,,,,
3438,3035759408,kKYdRwOhp4oxM/8Fev0SyQ,98.30,3,fo,0.5,,,,,,,
3439,3035759408,HQg4dAYPUt6c2wXfx8Qp2A,216.45,4,ra,"(1.0, 4.0)",be,7.0,be,"(15.0, -15.0)",,,22.80
3440,3035759408,5ZUhWBPscXPwtULjxSaqWQ,99.65,5,fo,,,,,,,,
3441,3035759408,YSHxGU0SJJArHMcfAioprg,115.80,6,fo,,,,,,,,
3443,3035746240,duD+PaxAvTzLu2m/c3naPg,98.65,6,ca,3.5,be,8.5,ch,,fo,,
3444,3035746240,5ZUhWBPscXPwtULjxSaqWQ,100.60,1,fo,0.5,,,,,,,
3445,3035746240,qoIZizyRrSWFhTV7ehXVnw,405.34,2,fo,1.0,,,,,,,
3446,3035746240,dmWdJV0KcZAJMusOD/U9VA,221.25,3,fo,,,,,,,,
