,TimeStamp,PlayerName,StartChips,Seat,PC,PCVal,Flop,FlopVal,Turn,TurnVal,River,RiverVal,Cards
3359,3036661968,7vz79ENDdffUFcvXF6dYDg,99.70,2,fo,,,,,,,,
3361,3036662230,n6Ou2p/ieAZ5F2PtaP58Ug,200,6,fo,,,,,,,,
3362,3036662230,7vz79ENDdffUFcvXF6dYDg,128.20,1,ra,"((0.5, 11.0), -8.0)",,,,,,,8
3363,3036662230,igvhUfnIs8in/SlI6b2cug,294,2,fo,1.0,,,,,,,
3364,3036662230,7I7RYE+DyVv9a2suFhCI8g,180.45,3,fo,,,,,,,,
3365,3036662230,qw9k7Qn3CMFRzOVUj8zneg,253.85,4,fo,,,,,,,,
3366,3036662230,Uoa0P0IBLcIn6Inpj4RWYA,213.75,5,rafo,3.5,,,,,,,
3368,3036638858,kdQtkVQUEkCA/lM1mbZooQ,117,3,fo,,,,,,,,
3369,3036638858,p7tW8a9G4XZ9afzYEnSCRQ,31.40,4,fo,0.5,,,,,,,
3370,3036638858,UclQ2X1yLD9Ly8X+/UOX8Q,33,5,fo,1.0,,,,,,,
3371,3036638858,GQJsPhGmW05Ulx2QyL9++A,132.25,6,fo,,,,,,,,
3372,3036638858,14RgsVHDU+LxCVnhlB/4OA,239.50,1,ra,"(3.5, -2.5)",,,,,,,2.50
3373,3036638858,7vz79ENDdffUFcvXF6dYDg,105.60,2,fo,,,,,,,,
3375,3036642234,PlUNwpktWubhMZcwWIJGbw,35.01,2,fo,,,,,,,,
3376,3036642234,Q1wMNadv0MqRUDF/XFX2sQ,208.65,3,caca,"((0.5, 3.0), 15.0)",beca,"(40.5, 2.75)",,,,,"('Ac', 'Qh')"
3377,3036642234,K+xKH+v9giGAZhVCQ/HIvA,61.75,4,ra,"(1.0, 17.5)",ra,43.25,,,,,"(('Ad', 'Kc'), 123.5)"
3378,3036642234,/Py4oC07NDKMwR2aGRH32A,199,6,fo,,,,,,,,
3379,3036642234,KV6ayN/9pI4yJOH7PEGLNw,65.47,7,fo,,,,,,,,
3380,3036642234,18s11q1bNKhkyxaWhsoZtg,96,8,rafo,3.5,,,,,,,
3381,3036642234,R2WtWE+6NYlt4/YHMpnsAQ,146.53,9,fo,,,,,,,,
3382,3036642234,246i06+qR/eim1c+rM7tTg,94.90,1,fo,,,,,,,,
3384,3036642346,SSIsRZtWFuvlvwwLu4UyXQ,183.45,3,fo,,,,,,,,
3385,3036642346,uRZ/nkWHmb5GY/JoaUxtoA,164.30,4,fo,0.5,,,,,,,
3386,3036642346,iwXCq/1JV0liO4FIwKf6og,266.12,5,fo,1.0,,,,,,,
3387,3036642346,igvhUfnIs8in/SlI6b2cug,229.40,6,fo,,,,,,,,
3388,3036642346,9G4IxW0ND0HN1LTMopYixw,117.35,1,ra,"(3.0, -2.0)",,,,,,,2.50
3389,3036642346,q7DjvrdVSfraOz33YEtI3w,98.80,2,fo,,,,,,,,
3391,3036662984,Clcozat6wuWEVPhkWUAv/g,31.23,6,ca,1.0,ch,,ch,,ch,,"(('Ah', 'Kc'), 1.9)"
3392,3036662984,q7DjvrdVSfraOz33YEtI3w,122.45,2,ch,1.0,ch,,ch,,ch,,"('3c', '2s')"
3393,3036662984,dPft7g2lbDhkes7WOvCpKA,113.75,3,fo,,,,,,,,
3394,3036662984,igvhUfnIs8in/SlI6b2cug,229.50,4,fo,,,,,,,,
3395,3036662984,IRMjAwuLYKvUi+z86ekgvw,111.55,5,fo,,,,,,,,
3397,3036663350,KcqRKZOuAO0f6+svGP3wcg,83.40,4,fo,,,,,,,,
3398,3036663350,q7DjvrdVSfraOz33YEtI3w,143.25,5,ca,"(0.5, 0.5)",chfo,,,,,,
3399,3036663350,dPft7g2lbDhkes7WOvCpKA,110.25,6,ch,1.0,chfo,,,,,,
3400,3036663350,oGHzcLbq7dyzwacJOc8eEQ,163.40,1,ca,1.0,be,"(3.0, -3.0)",,,,,3.80
3401,3036663350,7vz79ENDdffUFcvXF6dYDg,99.70,2,fo,,,,,,,,
3402,3036663350,igvhUfnIs8in/SlI6b2cug,192.15,3,ca,1.0,fo,,,,,,
3404,3036666388,IRMjAwuLYKvUi+z86ekgvw,107.55,3,fo,,,,,,,,
3405,3036666388,0yeTjGz/BUymTz73bRGlaQ,247.55,4,ca,"(0.5, 0.5)",ch,,be,"(1.0, -1.0)",,,1.90
3406,3036666388,H/B5jPpFi4MC5KO67kSP7Q,67.05,5,ch,1.0,ch,,fo,,,,
3407,3036666388,PRAAWc6k6cCZQQYiDIFxAA,37.85,6,fo,,,,,,,,
3408,3036666388,LT221YrZPBSgJyrBLTEuSA,79.50,7,fo,,,,,,,,
3409,3036666388,vCvro5OmMi2KmzdnfwpwmA,176.86,8,fo,,,,,,,,
3410,3036666388,eOZsKkPh2zklZr8AXvEmsg,300.40,9,fo,,,,,,,,
3411,3036666388,sSZBJzpy1ZH4aGvCJdw9qw,221.30,1,fo,,,,,,,,
3412,3036666388,JWnQxO7IhQhbwFc/A9mIFA,158.05,2,fo,,,,,,,,
3414,3036639888,p7tW8a9G4XZ9afzYEnSCRQ,30.90,4,fo,,,,,,,,
3415,3036639888,UclQ2X1yLD9Ly8X+/UOX8Q,32,5,fo,0.5,,,,,,,
3416,3036639888,GQJsPhGmW05Ulx2QyL9++A,132.25,6,ca,"(1.0, 2.5)",ch,,befo,2.0,,,
3417,3036639888,14RgsVHDU+LxCVnhlB/4OA,241,1,fo,,,,,,,,
3418,3036639888,7vz79ENDdffUFcvXF6dYDg,105.60,2,fo,,,,,,,,
3419,3036639888,kdQtkVQUEkCA/lM1mbZooQ,117,3,ra,3.5,ch,,ra,"(9.0, -7.0)",,,10.45
3421,3036666564,7o+yGBmGhhCJTc9xZRMwOw,196.81,2,ca,3.5,ca,5.25,be,4.0,,,
3422,3036666564,i7/eCOGJDUQLkNoqatsKzQ,73.90,3,fo,0.5,,,,,,,
3423,3036666564,IRMjAwuLYKvUi+z86ekgvw,106.35,5,fo,1.0,,,,,,,
3424,3036666564,K6g8SSEKNJM+mB0DC3k1eg,145.10,6,ra,3.5,be,5.25,chca,4.0,be,"(9.5, -9.5)",25.15
3425,3036666564,14RgsVHDU+LxCVnhlB/4OA,232.70,1,fo,,,,,,,,
3427,3036643208,sSZBJzpy1ZH4aGvCJdw9qw,193.30,9,fo,,,,,,,,
3428,3036643208,htZ2ZH1E3LCmcdhAOtllkQ,147.97,2,fo,0.5,,,,,,,
3429,3036643208,UrTwrEAaR1YxYmHKX0Mpyw,88.20,3,ca,"(1.0, 1.0)",chfo,,,,,,
3430,3036643208,LT221YrZPBSgJyrBLTEuSA,67.30,4,fo,,,,,,,,
3431,3036643208,/Py4oC07NDKMwR2aGRH32A,202.35,5,fo,,,,,,,,
3432,3036643208,DCfi6vnGDAi8fXKBjzj1sQ,63.75,6,fo,,,,,,,,
3433,3036643208,P1bOFosmEJQ764KKtHiHPA,94.65,7,fo,,,,,,,,
3434,3036643208,FwYzj6lqGP8I+eSe75Cndg,91.75,8,ra,2.0,be,"(3.0, -3.0)",,,,,4.30
3436,3036666928,xqSCt+f2FZu8XKTg6KnFBA,136.82,3,fo,,,,,,,,
3437,3036666928,18s11q1bNKhkyxaWhsoZtg,99,4,fo,0.5,,,,,,,
3438,3036666928,a008t2aO2qD7hmp7xt5oEA,143.47,6,,,,,,,,,
3439,3036666928,7o651P4boRE9SLBrnhBw1g,96.53,7,ch,1.0,ch,,chfo,,,,
3440,3036666928,H/B5jPpFi4MC5KO67kSP7Q,53.93,8,ca,1.0,ch,,be,"(2.5, -2.5)",,,2.40
3441,3036666928,xpxJ9oJtkw37RlGvLWTJ4g,114.20,9,fo,,,,,,,,
3442,3036666928,LT221YrZPBSgJyrBLTEuSA,78.15,1,fo,,,,,,,,
3443,3036666928,1TF3Z/vrIfbOvTFusV7gXA,132.97,2,fo,,,,,,,,
3445,3036664052,7vz79ENDdffUFcvXF6dYDg,132.70,1,ra,"(4.5, -3.5)",,,,,,,3.50
3446,3036664052,igvhUfnIs8in/SlI6b2cug,293,2,fo,0.5,,,,,,,
3447,3036664052,7I7RYE+DyVv9a2suFhCI8g,180.45,3,fo,1.0,,,,,,,
3448,3036664052,qw9k7Qn3CMFRzOVUj8zneg,253.85,4,cafo,1.0,,,,,,,
3449,3036664052,Uoa0P0IBLcIn6Inpj4RWYA,210.25,5,fo,,,,,,,,
3450,3036664052,n6Ou2p/ieAZ5F2PtaP58Ug,200,6,fo,,,,,,,,
3452,3036643870,uRZ/nkWHmb5GY/JoaUxtoA,163.80,4,fo,,,,,,,,
3453,3036643870,iwXCq/1JV0liO4FIwKf6og,265.12,5,ca,"(0.5, 4.0)",ch,,chfo,,,,
3454,3036643870,igvhUfnIs8in/SlI6b2cug,229.40,6,fo,1.0,,,,,,,
3455,3036643870,9G4IxW0ND0HN1LTMopYixw,118.85,1,caca,"(1.0, 3.5)",ch,,be,"(5.0, -5.0)",,,13.30
3456,3036643870,q7DjvrdVSfraOz33YEtI3w,98.80,2,ra,4.5,ch,,fo,,,,
3457,3036643870,SSIsRZtWFuvlvwwLu4UyXQ,183.45,3,fo,,,,,,,,
3459,3036640630,LT221YrZPBSgJyrBLTEuSA,75.20,1,fo,0.5,,,,,,,
3460,3036640630,w2bF7G9JKNM8nw9+zVMkEw,201.50,2,ca,"(1.0, 1.0)",ch,,be,2.0,be,"(4.0, -4.0)",7.60
3461,3036640630,a008t2aO2qD7hmp7xt5oEA,195.35,3,fo,,,,,,,,
3462,3036640630,1b84VBN1xftLtjOgGMOFKQ,33.25,4,ra,2.0,ch,,ca,2.0,fo,,
3463,3036640630,H/B5jPpFi4MC5KO67kSP7Q,48.40,5,fo,,,,,,,,
3464,3036640630,15ipipwkHH8WLWH4bg6Z4A,64,6,fo,,,,,,,,
3465,3036640630,sSZBJzpy1ZH4aGvCJdw9qw,281.94,7,fo,,,,,,,,
3467,3036642666,q7DjvrdVSfraOz33YEtI3w,85.75,4,fo,,,,,,,,
3468,3036642666,igvhUfnIs8in/SlI6b2cug,199.90,5,fo,0.5,,,,,,,
3469,3036642666,7I7RYE+DyVv9a2suFhCI8g,126.60,1,fo,1.0,,,,,,,
3470,3036642666,n6Ou2p/ieAZ5F2PtaP58Ug,212.25,2,ra,"(3.5, -2.5)",,,,,,,2.50
3471,3036642666,7YrvHB/xcA1+ChdYgsYgsw,45.75,3,fo,,,,,,,,
3473,3036668304,0yeTjGz/BUymTz73bRGlaQ,248.45,4,ca,3.5,ch,,ch,,fo,,
3474,3036668304,H/B5jPpFi4MC5KO67kSP7Q,66.05,5,fo,0.5,,,,,,,
3475,3036668304,PRAAWc6k6cCZQQYiDIFxAA,37.85,6,fo,1.0,,,,,,,
3476,3036668304,LT221YrZPBSgJyrBLTEuSA,79.50,7,fo,,,,,,,,
3477,3036668304,vCvro5OmMi2KmzdnfwpwmA,176.86,8,fo,,,,,,,,
3478,3036668304,eOZsKkPh2zklZr8AXvEmsg,300.40,9,ra,3.5,ch,,ch,,be,"(1.0, -1.0)",7.60
3479,3036668304,sSZBJzpy1ZH4aGvCJdw9qw,221.30,1,fo,,,,,,,,
3480,3036668304,JWnQxO7IhQhbwFc/A9mIFA,158.05,2,fo,,,,,,,,
3481,3036668304,IRMjAwuLYKvUi+z86ekgvw,107.55,3,fo,,,,,,,,
3483,3036642182,UclQ2X1yLD9Ly8X+/UOX8Q,31.50,5,fo,,,,,,,,
3484,3036642182,GQJsPhGmW05Ulx2QyL9++A,126.75,6,ca,"(0.5, 0.5)",ch,,ch,,ch,,"(('Kh', '2c'), 1.9)"
3485,3036642182,14RgsVHDU+LxCVnhlB/4OA,241,1,ch,1.0,ch,,ch,,ch,,
3486,3036642182,7vz79ENDdffUFcvXF6dYDg,105.60,2,fo,,,,,,,,
3487,3036642182,kdQtkVQUEkCA/lM1mbZooQ,121.95,3,fo,,,,,,,,
3488,3036642182,p7tW8a9G4XZ9afzYEnSCRQ,30.90,4,fo,,,,,,,,
3490,3036642090,7vz79ENDdffUFcvXF6dYDg,411.95,4,fo,,,,,,,,
3491,3036642090,Uoa0P0IBLcIn6Inpj4RWYA,98.94,5,fo,0.5,,,,,,,
3492,3036642090,SSIsRZtWFuvlvwwLu4UyXQ,192.89,6,,1.0,,,,,,,1.50
3493,3036642090,igvhUfnIs8in/SlI6b2cug,175.35,1,fo,,,,,,,,
3494,3036642090,uRZ/nkWHmb5GY/JoaUxtoA,79.68,2,fo,,,,,,,,
3495,3036642090,BFSWRo+IUVKkEtNPesiJPg,128.02,3,fo,,,,,,,,
3497,3036665468,igvhUfnIs8in/SlI6b2cug,292.50,2,caca,"(1.0, 2.5)",ch,,ch,,be,"(7.5, -7.5)",6.65
3498,3036665468,7I7RYE+DyVv9a2suFhCI8g,179.45,3,fo,0.5,,,,,,,
3499,3036665468,qw9k7Qn3CMFRzOVUj8zneg,252.85,4,ra,"(1.0, 2.5)",ch,,ch,,chfo,,
3500,3036665468,Uoa0P0IBLcIn6Inpj4RWYA,210.25,5,fo,,,,,,,,
3501,3036665468,n6Ou2p/ieAZ5F2PtaP58Ug,200,6,fo,,,,,,,,
3502,3036665468,7vz79ENDdffUFcvXF6dYDg,135.20,1,fo,,,,,,,,
3504,3036643682,igvhUfnIs8in/SlI6b2cug,199.40,5,fo,,,,,,,,
3505,3036643682,7I7RYE+DyVv9a2suFhCI8g,125.60,1,fo,0.5,,,,,,,
3506,3036643682,n6Ou2p/ieAZ5F2PtaP58Ug,213.75,2,ch,1.0,be,2.5,ch,,chra,"(19.5, -15.5)",14.25
3507,3036643682,7YrvHB/xcA1+ChdYgsYgsw,45.75,3,ca,1.0,ca,2.5,ch,,be,4.0,
3508,3036643682,q7DjvrdVSfraOz33YEtI3w,85.75,4,fo,,,,,,,,
3510,3036669734,i7/eCOGJDUQLkNoqatsKzQ,73.40,3,ca,1.0,ch,,fo,,,,
3511,3036669734,IRMjAwuLYKvUi+z86ekgvw,105.35,5,fo,0.5,,,,,,,
3512,3036669734,K6g8SSEKNJM+mB0DC3k1eg,157.50,6,ch,1.0,ch,,be,"(2.0, -2.0)",,,2.40
3513,3036669734,14RgsVHDU+LxCVnhlB/4OA,232.70,1,fo,,,,,,,,
3514,3036669734,7o+yGBmGhhCJTc9xZRMwOw,184.06,2,fo,,,,,,,,
3516,3036643306,Uoa0P0IBLcIn6Inpj4RWYA,98.44,5,fo,,,,,,,,
3517,3036643306,SSIsRZtWFuvlvwwLu4UyXQ,193.39,6,ca,"(0.5, 0.5)",chfo,,,,,,
3518,3036643306,igvhUfnIs8in/SlI6b2cug,175.35,1,ch,1.0,chfo,,,,,,
3519,3036643306,uRZ/nkWHmb5GY/JoaUxtoA,79.68,2,fo,,,,,,,,
3520,3036643306,BFSWRo+IUVKkEtNPesiJPg,128.02,3,ca,1.0,be,"(3.0, -3.0)",,,,,2.85
3521,3036643306,7vz79ENDdffUFcvXF6dYDg,411.95,4,fo,,,,,,,,
3523,3036666672,q7DjvrdVSfraOz33YEtI3w,121.45,2,ra,"(0.5, 3.5)",be,"(6.0, -6.0)",,,,,8.05
3524,3036666672,dPft7g2lbDhkes7WOvCpKA,113.75,3,fo,1.0,,,,,,,
3525,3036666672,igvhUfnIs8in/SlI6b2cug,229.50,4,fo,,,,,,,,
3526,3036666672,IRMjAwuLYKvUi+z86ekgvw,111.55,5,fo,,,,,,,,
3527,3036666672,Clcozat6wuWEVPhkWUAv/g,32.13,6,caca,"(1.0, 3.0)",fo,,,,,,
3529,3036671066,H/B5jPpFi4MC5KO67kSP7Q,65.55,5,fo,,,,,,,,
3530,3036671066,PRAAWc6k6cCZQQYiDIFxAA,36.85,6,fo,0.5,,,,,,,
3531,3036671066,LT221YrZPBSgJyrBLTEuSA,79.50,7,fo,1.0,,,,,,,
3532,3036671066,vCvro5OmMi2KmzdnfwpwmA,176.86,8,fo,,,,,,,,
3533,3036671066,eOZsKkPh2zklZr8AXvEmsg,304.50,9,rafo,3.5,,,,,,,
3534,3036671066,sSZBJzpy1ZH4aGvCJdw9qw,221.30,1,fo,,,,,,,,
3535,3036671066,JWnQxO7IhQhbwFc/A9mIFA,158.05,2,cafo,3.5,,,,,,,
3536,3036671066,IRMjAwuLYKvUi+z86ekgvw,107.55,3,fo,,,,,,,,
3537,3036671066,0yeTjGz/BUymTz73bRGlaQ,244.95,4,ra,"(15.5, -12.0)",,,,,,,12
3539,3036667230,q7DjvrdVSfraOz33YEtI3w,142.25,5,fo,,,,,,,,
3540,3036667230,dPft7g2lbDhkes7WOvCpKA,109.25,6,fo,0.5,,,,,,,
3541,3036667230,oGHzcLbq7dyzwacJOc8eEQ,166.20,1,ch,1.0,be,1.0,ch,,ch,,"('Ks', '10d')"
3542,3036667230,7vz79ENDdffUFcvXF6dYDg,99.70,2,fo,,,,,,,,
3543,3036667230,igvhUfnIs8in/SlI6b2cug,191.15,3,ca,1.0,ca,1.0,ch,,ch,,"(('9d', 'Qd'), 4.3)"
3544,3036667230,KcqRKZOuAO0f6+svGP3wcg,83.40,4,fo,,,,,,,,
3546,3036671776,18s11q1bNKhkyxaWhsoZtg,98.50,4,ra,"(3.5, -2.5)",,,,,,,2.50
3547,3036671776,7o651P4boRE9SLBrnhBw1g,95.53,7,fo,0.5,,,,,,,
3548,3036671776,H/B5jPpFi4MC5KO67kSP7Q,55.33,8,fo,1.0,,,,,,,
3549,3036671776,xpxJ9oJtkw37RlGvLWTJ4g,114.20,9,fo,,,,,,,,
3550,3036671776,LT221YrZPBSgJyrBLTEuSA,78.15,1,fo,,,,,,,,
3551,3036671776,1TF3Z/vrIfbOvTFusV7gXA,132.97,2,fo,,,,,,,,
3552,3036671776,xqSCt+f2FZu8XKTg6KnFBA,136.82,3,fo,,,,,,,,
3554,3036644214,GQJsPhGmW05Ulx2QyL9++A,127.65,6,ra,"(3.0, -2.0)",,,,,,,2.50
3555,3036644214,14RgsVHDU+LxCVnhlB/4OA,240,1,fo,0.5,,,,,,,
3556,3036644214,7vz79ENDdffUFcvXF6dYDg,105.60,2,fo,1.0,,,,,,,
3557,3036644214,kdQtkVQUEkCA/lM1mbZooQ,121.95,3,fo,,,,,,,,
3558,3036644214,p7tW8a9G4XZ9afzYEnSCRQ,30.90,4,fo,,,,,,,,
3559,3036644214,UclQ2X1yLD9Ly8X+/UOX8Q,31.50,5,fo,,,,,,,,
3561,3036671858,IRMjAwuLYKvUi+z86ekgvw,104.85,5,ca,3.0,cafo,3.0,,,,,
3562,3036671858,K6g8SSEKNJM+mB0DC3k1eg,158.90,6,fo,0.5,,,,,,,
3563,3036671858,14RgsVHDU+LxCVnhlB/4OA,232.70,1,ca,"(1.0, 2.0)",chra,"(31.5, -28.5)",,,,,22.80
3564,3036671858,7o+yGBmGhhCJTc9xZRMwOw,184.06,2,ra,3.0,befo,3.0,,,,,
3565,3036671858,i7/eCOGJDUQLkNoqatsKzQ,72.40,3,ca,3.0,cafo,3.0,,,,,
3567,3036644568,LT221YrZPBSgJyrBLTEuSA,74.70,1,fo,,,,,,,,
3568,3036644568,w2bF7G9JKNM8nw9+zVMkEw,205.10,2,ca,"(0.5, 0.5)",ch,,chca,1.0,be,"(5.0, -5.0)",6.65
3569,3036644568,a008t2aO2qD7hmp7xt5oEA,195.35,3,ch,1.0,ch,,be,1.0,fo,,
3570,3036644568,1b84VBN1xftLtjOgGMOFKQ,29.25,4,fo,,,,,,,,
3571,3036644568,H/B5jPpFi4MC5KO67kSP7Q,48.40,5,fo,,,,,,,,
3572,3036644568,15ipipwkHH8WLWH4bg6Z4A,64,6,ca,1.0,ch,,fo,,,,
3573,3036644568,sSZBJzpy1ZH4aGvCJdw9qw,281.94,7,ca,1.0,ch,,fo,,,,
3574,3036644568,uWhRg5ZstkiUIL1M+DTi6Q,69.86,8,ch,1.5,ch,,fo,,,,
3575,3036644568,PRAAWc6k6cCZQQYiDIFxAA,40,9,,,,,,,,,
3577,3036668382,q7DjvrdVSfraOz33YEtI3w,125.50,2,fo,,,,,,,,
3578,3036668382,dPft7g2lbDhkes7WOvCpKA,112.75,3,ra,"(0.5, 5.5)",beca,"(9.0, 13.13)",,,,,"('8h', '8d')"
3579,3036668382,igvhUfnIs8in/SlI6b2cug,229.50,4,fo,1.0,,,,,,,
3580,3036668382,IRMjAwuLYKvUi+z86ekgvw,111.55,5,fo,,,,,,,,
3581,3036668382,Clcozat6wuWEVPhkWUAv/g,28.13,6,caca,"(1.0, 5.0)",ra,22.13,,,,,"(('Kc', '10c'), 53.91)"
3582,3036668382,fOc9r+gf8lGIxqYHST2FZA,40,1,,,,,,,,,
3584,3036645032,Q1wMNadv0MqRUDF/XFX2sQ,146.90,3,ca,1.0,ch,,fo,,,,
3585,3036645032,K+xKH+v9giGAZhVCQ/HIvA,123.50,4,ca,"(0.5, 0.5)",ch,,chfo,,,,
3586,3036645032,/Py4oC07NDKMwR2aGRH32A,199,6,ch,1.0,ch,,be,"(3.0, -3.0)",,,3.80
3587,3036645032,KV6ayN/9pI4yJOH7PEGLNw,65.47,7,fo,,,,,,,,
3588,3036645032,18s11q1bNKhkyxaWhsoZtg,92.50,8,fo,,,,,,,,
3589,3036645032,R2WtWE+6NYlt4/YHMpnsAQ,146.53,9,ca,1.0,ch,,fo,,,,
3590,3036645032,PlUNwpktWubhMZcwWIJGbw,35.01,2,fo,,,,,,,,
3592,3036668944,7I7RYE+DyVv9a2suFhCI8g,178.95,3,ra,5.0,be,7.0,ch,,ch,,
3593,3036668944,qw9k7Qn3CMFRzOVUj8zneg,249.35,4,fo,0.5,,,,,,,
3594,3036668944,Uoa0P0IBLcIn6Inpj4RWYA,210.25,5,fo,1.0,,,,,,,
3595,3036668944,n6Ou2p/ieAZ5F2PtaP58Ug,200,6,fo,,,,,,,,
3596,3036668944,7vz79ENDdffUFcvXF6dYDg,135.20,1,fo,,,,,,,,
3597,3036668944,igvhUfnIs8in/SlI6b2cug,295.65,2,caca,"(1.0, 4.0)",chca,7.0,ch,,ch,,"(('As', 'Jc'), 23.75)"
3599,3036673764,7o651P4boRE9SLBrnhBw1g,95.03,7,ca,4.0,fo,,,,,,
3600,3036673764,H/B5jPpFi4MC5KO67kSP7Q,54.33,8,fo,0.5,,,,,,,
3601,3036673764,xpxJ9oJtkw37RlGvLWTJ4g,114.20,9,fo,1.0,,,,,,,
3602,3036673764,LT221YrZPBSgJyrBLTEuSA,78.15,1,fo,,,,,,,,
3603,3036673764,1TF3Z/vrIfbOvTFusV7gXA,132.97,2,ra,4.0,chfo,,,,,,
3604,3036673764,xqSCt+f2FZu8XKTg6KnFBA,136.82,3,fo,,,,,,,,
3605,3036673764,18s11q1bNKhkyxaWhsoZtg,100,4,fo,,,,,,,,
3606,3036673764,lUOdHObN63SEl/WKfI2aMQ,123.65,5,ca,"(1.0, 3.0)",be,"(17.5, -17.5)",,,,,16.15
3607,3036673764,pmjGQYIde4iwB2LOyQCa1g,50.30,6,ca,"(1.0, 3.0)",fo,,,,,,
3609,3036646184,htZ2ZH1E3LCmcdhAOtllkQ,147.47,2,fo,,,,,,,,
3610,3036646184,UrTwrEAaR1YxYmHKX0Mpyw,86.20,3,ca,"(0.5, 0.5)",chfo,,,,,,
3611,3036646184,LT221YrZPBSgJyrBLTEuSA,67.30,4,ch,1.0,chfo,,,,,,
3612,3036646184,/Py4oC07NDKMwR2aGRH32A,202.35,5,fo,,,,,,,,
3613,3036646184,DCfi6vnGDAi8fXKBjzj1sQ,63.75,6,fo,,,,,,,,
3614,3036646184,P1bOFosmEJQ764KKtHiHPA,94.65,7,fo,,,,,,,,
3615,3036646184,FwYzj6lqGP8I+eSe75Cndg,94.05,8,fo,,,,,,,,
3616,3036646184,sSZBJzpy1ZH4aGvCJdw9qw,193.30,9,fo,,,,,,,,
3617,3036646184,uWhRg5ZstkiUIL1M+DTi6Q,206.05,1,ch,1.5,be,"(3.5, -3.5)",,,,,3.35
3619,3036645960,14RgsVHDU+LxCVnhlB/4OA,239.50,1,ra,"(3.5, -2.5)",,,,,,,2.50
3620,3036645960,7vz79ENDdffUFcvXF6dYDg,104.60,2,fo,0.5,,,,,,,
3621,3036645960,kdQtkVQUEkCA/lM1mbZooQ,121.95,3,fo,1.0,,,,,,,
3622,3036645960,p7tW8a9G4XZ9afzYEnSCRQ,30.90,4,fo,,,,,,,,
3623,3036645960,UclQ2X1yLD9Ly8X+/UOX8Q,31.50,5,fo,,,,,,,,
3624,3036645960,GQJsPhGmW05Ulx2QyL9++A,129.15,6,fo,,,,,,,,
3626,3036648022,7I7RYE+DyVv9a2suFhCI8g,125.10,1,fo,,,,,,,,
3627,3036648022,n6Ou2p/ieAZ5F2PtaP58Ug,220.50,2,fo,0.5,,,,,,,
3628,3036648022,7YrvHB/xcA1+ChdYgsYgsw,38.25,3,ch,1.0,chca,2.0,ch,,be,3.0,"('8c', '7s')"
3629,3036648022,q7DjvrdVSfraOz33YEtI3w,85.75,4,fo,,,,,,,,
3630,3036648022,igvhUfnIs8in/SlI6b2cug,199.40,5,fo,,,,,,,,
3631,3036648022,246i06+qR/eim1c+rM7tTg,40,6,ch,1.0,be,2.0,ch,,ca,3.0,"(('Kd', '2s'), 11.4)"
3633,3036674380,PRAAWc6k6cCZQQYiDIFxAA,36.35,6,fo,,,,,,,,
3634,3036674380,LT221YrZPBSgJyrBLTEuSA,78.50,7,fo,0.5,,,,,,,
3635,3036674380,vCvro5OmMi2KmzdnfwpwmA,176.86,8,ch,1.0,chca,1.0,chfo,,,,
3636,3036674380,eOZsKkPh2zklZr8AXvEmsg,301,9,fo,,,,,,,,
3637,3036674380,sSZBJzpy1ZH4aGvCJdw9qw,221.30,1,fo,,,,,,,,
3638,3036674380,JWnQxO7IhQhbwFc/A9mIFA,154.55,2,fo,,,,,,,,
3639,3036674380,IRMjAwuLYKvUi+z86ekgvw,107.55,3,fo,,,,,,,,
3640,3036674380,0yeTjGz/BUymTz73bRGlaQ,253.45,4,ca,1.0,be,1.0,be,"(1.0, -1.0)",,,4.30
3641,3036674380,H/B5jPpFi4MC5KO67kSP7Q,65.55,5,fo,,,,,,,,
3643,3036646638,SSIsRZtWFuvlvwwLu4UyXQ,192.39,6,ca,1.0,fo,,,,,,
3644,3036646638,igvhUfnIs8in/SlI6b2cug,174.35,1,ca,"(0.5, 0.5)",chfo,,,,,,
3645,3036646638,uRZ/nkWHmb5GY/JoaUxtoA,101.68,2,ch,1.0,chfo,,,,,,
3646,3036646638,BFSWRo+IUVKkEtNPesiJPg,129.87,3,ca,1.0,be,"(4.0, -4.0)",,,,,3.80
3647,3036646638,7vz79ENDdffUFcvXF6dYDg,411.95,4,fo,,,,,,,,
3648,3036646638,Uoa0P0IBLcIn6Inpj4RWYA,98.44,5,fo,,,,,,,,
3650,3036674672,K6g8SSEKNJM+mB0DC3k1eg,158.40,6,fo,,,,,,,,
3651,3036674672,14RgsVHDU+LxCVnhlB/4OA,249.50,1,fo,0.5,,,,,,,
3652,3036674672,7o+yGBmGhhCJTc9xZRMwOw,178.06,2,ch,1.0,ch,,ch,,ch,,
3653,3036674672,i7/eCOGJDUQLkNoqatsKzQ,66.40,3,ca,1.0,ch,,ch,,be,"(2.5, -2.5)",2.40
3654,3036674672,IRMjAwuLYKvUi+z86ekgvw,98.85,5,fo,,,,,,,,
3656,3036647710,iwXCq/1JV0liO4FIwKf6og,260.62,5,fo,,,,,,,,
3657,3036647710,igvhUfnIs8in/SlI6b2cug,228.40,6,fo,0.5,,,,,,,
3658,3036647710,9G4IxW0ND0HN1LTMopYixw,127.65,1,,1.0,,,,,,,1.50
3659,3036647710,q7DjvrdVSfraOz33YEtI3w,94.30,2,fo,,,,,,,,
3660,3036647710,SSIsRZtWFuvlvwwLu4UyXQ,183.45,3,fo,,,,,,,,
