,TimeStamp,PlayerName,StartChips,Seat,PC,PCVal,Flop,FlopVal,Turn,TurnVal,River,RiverVal,Cards
1116,3036010828,OkeZA4MnqDYwUto8c/azjQ,103.10,4,ra,3.5,be,4.0,ch,,ch,,
1118,3036005480,os4I8Ii5VUDXSh3cjOkc1w,97,2,ca,3.5,fo,,,,,,
1119,3036005480,q7DjvrdVSfraOz33YEtI3w,152.15,3,fo,0.5,,,,,,,
1120,3036005480,wfd/DYs5Vtx2DTsTahlW3g,54.65,4,ca,"(1.0, 2.5)",chfo,,,,,,
1121,3036005480,7I7RYE+DyVv9a2suFhCI8g,105.65,5,ra,3.5,be,"(7.0, -7.0)",,,,,9.95
1122,3036005480,1uadzoMdwLu8ZTizmRA+nQ,120,6,fo,,,,,,,,
1123,3036005480,0FegrvJPODkvmRK5//ZqhQ,196.40,1,fo,,,,,,,,
1125,3036011834,/P/xm24DBsfRoQ+cZG/aoQ,104.35,7,fo,,,,,,,,
1126,3036011834,3cQWYs6Ypy1A3Kvdl3vU6w,114.45,8,ca,"(0.5, 0.5)",ch,,chfo,,,,
1127,3036011834,H/B5jPpFi4MC5KO67kSP7Q,61,9,ch,1.0,ch,,chfo,,,,
1128,3036011834,PrNkejpiZQ4yBFNzbpFWlg,100.73,1,ca,1.0,ch,,be,"(1.0, -1.0)",,,2.85
1129,3036011834,os4I8Ii5VUDXSh3cjOkc1w,112.15,2,fo,,,,,,,,
1130,3036011834,iJAW3EblFvQQ08NiDCumuQ,118.85,3,fo,,,,,,,,
1131,3036011834,9H0O1jMPyY/ey/hTute7Rg,298.39,4,fo,,,,,,,,
1132,3036011834,5qB4lW+EJOMVz9tmIS4+5g,43,5,fo,,,,,,,,
1133,3036011834,VejrteQ6INC0g4UKZR7P8A,99.83,6,fo,,,,,,,,
1135,3036013340,IB3SOOrI7uDkuN/0dLngJQ,55.10,6,ca,1.0,fo,,,,,,
1136,3036013340,HQg4dAYPUt6c2wXfx8Qp2A,404.45,1,ca,"(0.5, 0.5)",chfo,,,,,,
1137,3036013340,lXnVW6VIsX+hhVat/XCtNg,119.85,2,ch,1.0,be,"(2.0, -2.0)",,,,,2.85
1138,3036013340,7I7RYE+DyVv9a2suFhCI8g,142,3,fo,,,,,,,,
1139,3036013340,OkeZA4MnqDYwUto8c/azjQ,95.60,4,fo,,,,,,,,
1140,3036013340,WtuwXxyxbK9O35PGqYc8Zg,407.50,5,fo,,,,,,,,
1142,3036013662,3cQWYs6Ypy1A3Kvdl3vU6w,113.45,8,ra,3.5,be,"(5.0, -5.0)",,,,,6.65
1143,3036013662,H/B5jPpFi4MC5KO67kSP7Q,60,9,fo,0.5,,,,,,,
1144,3036013662,PrNkejpiZQ4yBFNzbpFWlg,102.58,1,ca,"(1.0, 2.5)",chfo,,,,,,
1145,3036013662,os4I8Ii5VUDXSh3cjOkc1w,112.15,2,fo,,,,,,,,
1146,3036013662,iJAW3EblFvQQ08NiDCumuQ,118.85,3,fo,,,,,,,,
1147,3036013662,9H0O1jMPyY/ey/hTute7Rg,298.39,4,fo,,,,,,,,
1148,3036013662,5qB4lW+EJOMVz9tmIS4+5g,43,5,fo,,,,,,,,
1149,3036013662,VejrteQ6INC0g4UKZR7P8A,99.83,6,fo,,,,,,,,
1150,3036013662,/P/xm24DBsfRoQ+cZG/aoQ,104.35,7,fo,,,,,,,,
1152,3036007530,q7DjvrdVSfraOz33YEtI3w,151.65,3,ra,"(3.5, -2.5)",,,,,,,2.50
1153,3036007530,wfd/DYs5Vtx2DTsTahlW3g,51.15,4,fo,0.5,,,,,,,
1154,3036007530,7I7RYE+DyVv9a2suFhCI8g,112.10,5,fo,1.0,,,,,,,
1155,3036007530,1uadzoMdwLu8ZTizmRA+nQ,120,6,fo,,,,,,,,
1156,3036007530,0FegrvJPODkvmRK5//ZqhQ,196.40,1,fo,,,,,,,,
1157,3036007530,os4I8Ii5VUDXSh3cjOkc1w,93.50,2,fo,,,,,,,,
1159,3036008550,bgj5TJhKRXdb9lvRvy9Rbg,84.84,3,fo,0.15,,,,,,,
1160,3036008550,os4I8Ii5VUDXSh3cjOkc1w,80.50,4,ca,"(0.65, 0.5)",chra,6.0,be,8.0,be,"(14.0, -14.0)",30.10
1161,3036008550,iqd4+HYlHtmGi5/XqN2Djw,106.80,5,ch,1.15,chfo,,,,,,
1162,3036008550,aIQFDrMw83d8YYAF96o2Uw,77.23,6,fo,0.15,,,,,,,
1163,3036008550,e6Mmc6tVEzj24Njmznla6Q,87.35,7,ca,"(0.15, 1.0)",beca,"(2.0, 4.0)",ca,8.0,fo,,
1164,3036008550,DSbskv5D5qKxR/MXeY2lfQ,199.70,8,fo,0.15,,,,,,,
1165,3036008550,8xhVwIu+tvj3RC3pK/mXTQ,50.31,9,fo,0.15,,,,,,,
1166,3036008550,Yh1Aadv2ZHmLCFyHQW8Pfw,128.75,1,fo,0.15,,,,,,,
1167,3036008550,LT221YrZPBSgJyrBLTEuSA,75,2,,False,,,,,,,
1169,3036015048,H/B5jPpFi4MC5KO67kSP7Q,59.50,9,ca,4.0,fo,,,,,,
1170,3036015048,PrNkejpiZQ4yBFNzbpFWlg,99.08,1,fo,0.5,,,,,,,
1171,3036015048,os4I8Ii5VUDXSh3cjOkc1w,112.15,2,ca,"(1.0, 3.0)",chfo,,,,,,
1172,3036015048,iJAW3EblFvQQ08NiDCumuQ,118.85,3,caca,"(1.0, 3.0)",chfo,,,,,,
1173,3036015048,9H0O1jMPyY/ey/hTute7Rg,298.39,4,ra,4.0,befo,20.0,,,,,
1174,3036015048,5qB4lW+EJOMVz9tmIS4+5g,43,5,fo,,,,,,,,
1175,3036015048,VejrteQ6INC0g4UKZR7P8A,99.83,6,fo,,,,,,,,
1176,3036015048,/P/xm24DBsfRoQ+cZG/aoQ,104.35,7,ca,4.0,ra,"(60.0, -40.0)",,,,,57
1177,3036015048,3cQWYs6Ypy1A3Kvdl3vU6w,116.60,8,fo,,,,,,,,
1179,3036008678,wfd/DYs5Vtx2DTsTahlW3g,50.65,4,ca,1.0,fo,,,,,,
1180,3036008678,7I7RYE+DyVv9a2suFhCI8g,111.10,5,fo,0.5,,,,,,,
1181,3036008678,1uadzoMdwLu8ZTizmRA+nQ,120,6,ch,1.0,be,"(2.0, -2.0)",,,,,2.40
1182,3036008678,0FegrvJPODkvmRK5//ZqhQ,196.40,1,fo,,,,,,,,
1183,3036008678,os4I8Ii5VUDXSh3cjOkc1w,93.50,2,fo,,,,,,,,
1184,3036008678,q7DjvrdVSfraOz33YEtI3w,153.15,3,fo,,,,,,,,
1186,3036015244,HQg4dAYPUt6c2wXfx8Qp2A,403.45,1,fo,,,,,,,,
1187,3036015244,lXnVW6VIsX+hhVat/XCtNg,121.70,2,fo,0.5,,,,,,,
1188,3036015244,7I7RYE+DyVv9a2suFhCI8g,142,3,,1.0,,,,,,,1.50
1189,3036015244,OkeZA4MnqDYwUto8c/azjQ,100.60,4,fo,,,,,,,,
1190,3036015244,WtuwXxyxbK9O35PGqYc8Zg,407.50,5,fo,,,,,,,,
1191,3036015244,IB3SOOrI7uDkuN/0dLngJQ,54.10,6,fo,,,,,,,,
1193,3036016660,lXnVW6VIsX+hhVat/XCtNg,121.20,2,rafo,4.0,,,,,,,
1194,3036016660,7I7RYE+DyVv9a2suFhCI8g,142.50,3,ra,"((0.5, 13.0), -9.5)",,,,,,,10
1195,3036016660,OkeZA4MnqDYwUto8c/azjQ,100.60,4,fo,1.0,,,,,,,
1196,3036016660,WtuwXxyxbK9O35PGqYc8Zg,407.50,5,fo,,,,,,,,
1197,3036016660,IB3SOOrI7uDkuN/0dLngJQ,54.10,6,cafo,1.0,,,,,,,
1198,3036016660,HQg4dAYPUt6c2wXfx8Qp2A,403.45,1,fo,,,,,,,,
1200,3036010774,7I7RYE+DyVv9a2suFhCI8g,110.60,5,cafo,3.5,,,,,,,
1201,3036010774,1uadzoMdwLu8ZTizmRA+nQ,121.40,6,raca,"((0.5, 17.0), 32.15)",,,,,,,"('Qd', 'Ad')"
1202,3036010774,0FegrvJPODkvmRK5//ZqhQ,196.40,1,fo,1.0,,,,,,,
1203,3036010774,os4I8Ii5VUDXSh3cjOkc1w,93.50,2,fo,,,,,,,,
1204,3036010774,q7DjvrdVSfraOz33YEtI3w,153.15,3,rafo,3.5,,,,,,,
1205,3036010774,wfd/DYs5Vtx2DTsTahlW3g,49.65,4,cara,"(3.5, 46.15)",,,,,,,"(('Kh', 'Ah'), 103.8)"
1207,3036014954,os4I8Ii5VUDXSh3cjOkc1w,95.45,4,fo,0.15,,,,,,,
1208,3036014954,iqd4+HYlHtmGi5/XqN2Djw,105.65,5,ra,"(0.65, 4.7)",be,15.0,chra,85.3,,,"(('6h', '7h'), 209.7)"
1209,3036014954,aIQFDrMw83d8YYAF96o2Uw,77.08,6,fo,1.15,,,,,,,
1210,3036014954,e6Mmc6tVEzj24Njmznla6Q,72.20,7,fo,0.15,,,,,,,
1211,3036014954,DSbskv5D5qKxR/MXeY2lfQ,200,8,fo,0.15,,,,,,,
1212,3036014954,8xhVwIu+tvj3RC3pK/mXTQ,50.16,9,fo,0.15,,,,,,,
1213,3036014954,Yh1Aadv2ZHmLCFyHQW8Pfw,128.60,1,caca,"((0.15, 1.0), 4.2)",ca,15.0,beca,"(42.6, 42.7)",,,"('Qh', '9d')"
1214,3036014954,bgj5TJhKRXdb9lvRvy9Rbg,84.69,3,fo,0.15,,,,,,,
1216,3036014920,1uadzoMdwLu8ZTizmRA+nQ,71.75,6,ra,"(11.0, -7.5)",,,,,,,8.50
1217,3036014920,0FegrvJPODkvmRK5//ZqhQ,195.40,1,fo,0.5,,,,,,,
1218,3036014920,os4I8Ii5VUDXSh3cjOkc1w,93.50,2,fo,1.0,,,,,,,
1219,3036014920,q7DjvrdVSfraOz33YEtI3w,149.65,3,fo,,,,,,,,
1220,3036014920,wfd/DYs5Vtx2DTsTahlW3g,103.80,4,fo,,,,,,,,
1221,3036014920,7I7RYE+DyVv9a2suFhCI8g,107.10,5,rafo,3.5,,,,,,,
1223,3036017130,iqd4+HYlHtmGi5/XqN2Djw,209.70,5,ca,"(0.15, 1.0)",ch,,ch,,ch,,
1224,3036017130,ms/85sSx5azYQW1a13ZYzg,86,7,ch,1.15,ch,,ch,,ch,,"('3d', 'Js')"
1225,3036017130,DSbskv5D5qKxR/MXeY2lfQ,199.85,8,fo,0.15,,,,,,,
1226,3036017130,8xhVwIu+tvj3RC3pK/mXTQ,50.01,9,ca,"(0.15, 1.0)",ch,,ch,,ch,,"(('Ks', '8s'), 3.85)"
1227,3036017130,Yh1Aadv2ZHmLCFyHQW8Pfw,22.95,1,fo,0.15,,,,,,,
1228,3036017130,bgj5TJhKRXdb9lvRvy9Rbg,84.54,3,fo,0.15,,,,,,,
1229,3036017130,os4I8Ii5VUDXSh3cjOkc1w,95.30,4,fo,0.15,,,,,,,
1231,3036016882,0FegrvJPODkvmRK5//ZqhQ,194.90,1,fo,,,,,,,,
1232,3036016882,os4I8Ii5VUDXSh3cjOkc1w,92.50,2,fo,0.5,,,,,,,
1233,3036016882,q7DjvrdVSfraOz33YEtI3w,149.65,3,fo,1.0,,,,,,,
1234,3036016882,wfd/DYs5Vtx2DTsTahlW3g,103.80,4,cara,"((1.0, 102.8), -98.8)",,,,,,,11.50
1235,3036016882,7I7RYE+DyVv9a2suFhCI8g,103.60,5,rafo,5.0,,,,,,,
1236,3036016882,1uadzoMdwLu8ZTizmRA+nQ,126.75,6,fo,,,,,,,,
1238,3036084254,4tIGKxHjRv175UkNqpfSsQ,116.80,1,ra,"(3.0, -2.0)",,,,,,,2.50
1239,3036084254,++igZ0CsO10FWuRQO+b3jA,38.85,2,fo,0.5,,,,,,,
1240,3036084254,ANBj5qjqv9rA1XOXty/DBg,93,3,fo,1.0,,,,,,,
1241,3036084254,ihUeDUciGjkNUQD0exAyXQ,73,4,fo,,,,,,,,
1242,3036084254,C3S4udZ40dAp7T8+OLTFzA,128.30,5,fo,,,,,,,,
1243,3036084254,bpd63sYkIrjBkB/LlKYGbw,38,6,fo,,,,,,,,
1245,3036085010,++igZ0CsO10FWuRQO+b3jA,38.35,2,fo,,,,,,,,
1246,3036085010,ANBj5qjqv9rA1XOXty/DBg,92,3,fo,0.5,,,,,,,
1247,3036085010,ihUeDUciGjkNUQD0exAyXQ,73,4,fo,1.0,,,,,,,
1248,3036085010,C3S4udZ40dAp7T8+OLTFzA,128.30,5,fo,,,,,,,,
1249,3036085010,bpd63sYkIrjBkB/LlKYGbw,38,6,caca,"(1.0, 3.5)",ch,,ch,,be,"(10.5, -10.5)",9.50
1250,3036085010,4tIGKxHjRv175UkNqpfSsQ,118.30,1,ra,4.5,ch,,ch,,fo,,
1252,3036085806,xq/q8UOPUaj/ZNhuWhdDdA,104.65,6,fo,0.5,,,,,,,
1253,3036085806,du8nHNhu+yQHzndeFvbckA,33.50,4,,1.0,,,,,,,1.50
1255,3036086172,du8nHNhu+yQHzndeFvbckA,34,4,ra,"((0.5, 1.5), -1.0)",,,,,,,2
1256,3036086172,xq/q8UOPUaj/ZNhuWhdDdA,104.15,6,fo,1.0,,,,,,,
1258,3036086756,xq/q8UOPUaj/ZNhuWhdDdA,103.15,6,ra,"((0.5, 2.5), -2.0)",,,,,,,2
1259,3036086756,du8nHNhu+yQHzndeFvbckA,35,4,fo,1.0,,,,,,,
1261,3036087258,du8nHNhu+yQHzndeFvbckA,34,4,ca,"(0.5, 0.5)",be,"(1.0, -1.0)",,,,,1.90
1262,3036087258,xq/q8UOPUaj/ZNhuWhdDdA,104.15,6,ch,1.0,chfo,,,,,,
1264,3036088156,xq/q8UOPUaj/ZNhuWhdDdA,103.15,6,ra,"(0.5, 2.5)",ra,4.0,fo,,,,
1265,3036088156,du8nHNhu+yQHzndeFvbckA,34.90,4,ca,"(1.0, 2.0)",beca,"(1.0, 3.0)",be,"(1.0, -1.0)",,,13.50
1267,3036087816,ANBj5qjqv9rA1XOXty/DBg,91.50,3,fo,,,,,,,,
1268,3036087816,ihUeDUciGjkNUQD0exAyXQ,72,4,ca,"(0.5, 0.5)",ch,,chfo,,,,
1269,3036087816,C3S4udZ40dAp7T8+OLTFzA,128.30,5,ch,1.0,ch,,be,"(3.0, -3.0)",,,2.85
1270,3036087816,bpd63sYkIrjBkB/LlKYGbw,43,6,fo,,,,,,,,
1271,3036087816,4tIGKxHjRv175UkNqpfSsQ,113.80,1,fo,,,,,,,,
1272,3036087816,++igZ0CsO10FWuRQO+b3jA,38.35,2,ca,1.0,ch,,fo,,,,
1274,3036089996,ihUeDUciGjkNUQD0exAyXQ,71,4,fo,,,,,,,,
1275,3036089996,C3S4udZ40dAp7T8+OLTFzA,130.15,5,fo,0.5,,,,,,,
1276,3036089996,bpd63sYkIrjBkB/LlKYGbw,43,6,ch,1.0,ch,,ch,,ch,,"('6c', '3h')"
1277,3036089996,4tIGKxHjRv175UkNqpfSsQ,113.80,1,fo,,,,,,,,
1278,3036089996,++igZ0CsO10FWuRQO+b3jA,37.35,2,ca,1.0,ch,,ch,,ch,,"(('Jc', '4d'), 2.4)"
1279,3036089996,ANBj5qjqv9rA1XOXty/DBg,91.50,3,fo,,,,,,,,
1281,3036089698,du8nHNhu+yQHzndeFvbckA,41.40,4,ra,"((0.5, 1.5), -1.0)",,,,,,,2
1282,3036089698,xq/q8UOPUaj/ZNhuWhdDdA,96.15,6,fo,1.0,,,,,,,
1284,3036090310,xq/q8UOPUaj/ZNhuWhdDdA,95.15,6,ra,"(0.5, 2.5)",ra,12.0,ch,,ch,,
1285,3036090310,du8nHNhu+yQHzndeFvbckA,42.40,4,ca,"(1.0, 2.0)",beca,"(6.0, 6.0)",ch,,ch,,"(('Qs', 'Kc'), 29.5)"
1287,3036090858,LT221YrZPBSgJyrBLTEuSA,78.80,9,ra,10.5,beca,"(12.0, 35.32)",,,,,"('6h', '7h')"
1288,3036090858,/P/xm24DBsfRoQ+cZG/aoQ,128.55,1,fo,0.5,,,,,,,
1289,3036090858,H/B5jPpFi4MC5KO67kSP7Q,77.75,2,fo,1.0,,,,,,,
1290,3036090858,BEBftFMhSIFtIex1PVVXvg,57.82,3,raca,"(3.0, 7.5)",chra,47.32,,,,,"(('10d', '10h'), 113.64)"
1291,3036090858,ZyNFeeg6SqhkvxWh8o8c/w,74.50,4,fo,,,,,,,,
1292,3036090858,UrTwrEAaR1YxYmHKX0Mpyw,80.60,5,fo,,,,,,,,
1293,3036090858,rwCKaJz/OT/u9FXTE1zHbQ,169.45,6,fo,,,,,,,,
1294,3036090858,DSbskv5D5qKxR/MXeY2lfQ,202.50,7,fo,,,,,,,,
1295,3036090858,P1bOFosmEJQ764KKtHiHPA,102.35,8,fo,,,,,,,,
1297,3036091872,du8nHNhu+yQHzndeFvbckA,56.90,4,ca,"(0.5, 0.5)",ca,1.5,ch,,ch,,"(('10s', '3d'), 4.75)"
1298,3036091872,xq/q8UOPUaj/ZNhuWhdDdA,80.15,6,ch,1.0,be,1.5,ch,,ch,,"('Kc', '2d')"
1300,3036092340,C3S4udZ40dAp7T8+OLTFzA,129.65,5,ra,"(3.0, -2.0)",,,,,,,2.50
1301,3036092340,bpd63sYkIrjBkB/LlKYGbw,42,6,fo,0.5,,,,,,,
1302,3036092340,4tIGKxHjRv175UkNqpfSsQ,113.80,1,fo,1.0,,,,,,,
1303,3036092340,++igZ0CsO10FWuRQO+b3jA,38.75,2,fo,,,,,,,,
1304,3036092340,ANBj5qjqv9rA1XOXty/DBg,91.50,3,fo,,,,,,,,
1305,3036092340,ihUeDUciGjkNUQD0exAyXQ,71,4,fo,,,,,,,,
1307,3036092988,bpd63sYkIrjBkB/LlKYGbw,41.50,6,fo,,,,,,,,
1308,3036092988,4tIGKxHjRv175UkNqpfSsQ,112.80,1,fo,0.5,,,,,,,
1309,3036092988,++igZ0CsO10FWuRQO+b3jA,38.75,2,fo,1.0,,,,,,,
1310,3036092988,ANBj5qjqv9rA1XOXty/DBg,91.50,3,fo,,,,,,,,
1311,3036092988,ihUeDUciGjkNUQD0exAyXQ,71,4,cafo,1.0,,,,,,,
1312,3036092988,C3S4udZ40dAp7T8+OLTFzA,131.15,5,ra,"(4.0, -3.0)",,,,,,,3.50
1314,3036094118,7I7RYE+DyVv9a2suFhCI8g,102.05,5,fo,,,,,,,,
1315,3036094118,1uadzoMdwLu8ZTizmRA+nQ,143.30,6,fo,0.5,,,,,,,
1316,3036094118,ZFetMaG7shUHdQaWEQJujg,63.60,1,ch,1.0,chca,2.0,chfo,,,,
1317,3036094118,ANBj5qjqv9rA1XOXty/DBg,93,2,fo,,,,,,,,
1318,3036094118,os4I8Ii5VUDXSh3cjOkc1w,151.05,3,fo,,,,,,,,
1319,3036094118,2uro3KRxW9YSO2CnY5JCDw,38.80,4,ca,1.0,be,2.0,be,"(6.5, -6.5)",,,5.70
1321,3036094210,OkeZA4MnqDYwUto8c/azjQ,107.05,2,fo,,,,,,,,
1322,3036094210,IRMjAwuLYKvUi+z86ekgvw,105.85,3,fo,0.5,,,,,,,
1323,3036094210,os4I8Ii5VUDXSh3cjOkc1w,187.90,4,,1.0,,,,,,,1.50
1324,3036094210,C3S4udZ40dAp7T8+OLTFzA,129.50,5,fo,,,,,,,,
1325,3036094210,yspTPyicC4Ere+tsoRHI1A,487.45,6,fo,,,,,,,,
1327,3036093620,xq/q8UOPUaj/ZNhuWhdDdA,77.65,6,ra,"(0.5, 2.5)",be,"(4.0, -4.0)",,,,,5.70
1328,3036093620,du8nHNhu+yQHzndeFvbckA,59.15,4,ca,"(1.0, 2.0)",chfo,,,,,,
1330,3036094832,4tIGKxHjRv175UkNqpfSsQ,112.30,1,fo,,,,,,,,
1331,3036094832,++igZ0CsO10FWuRQO+b3jA,37.75,2,ra,"((0.5, 1.5), -1.0)",,,,,,,2
1332,3036094832,ANBj5qjqv9rA1XOXty/DBg,91.50,3,fo,1.0,,,,,,,
1333,3036094832,ihUeDUciGjkNUQD0exAyXQ,70,4,fo,,,,,,,,
1334,3036094832,C3S4udZ40dAp7T8+OLTFzA,133.65,5,fo,,,,,,,,
1335,3036094832,bpd63sYkIrjBkB/LlKYGbw,41.50,6,fo,,,,,,,,
1337,3036094934,du8nHNhu+yQHzndeFvbckA,56.15,4,ca,"(0.5, 0.5)",ca,1.5,ch,,be,"(1.0, -1.0)",4.75
1338,3036094934,xq/q8UOPUaj/ZNhuWhdDdA,80.35,6,ch,1.0,be,1.5,ch,,chfo,,
1340,3036094980,IRMjAwuLYKvUi+z86ekgvw,105.35,3,fo,,,,,,,,
1341,3036094980,os4I8Ii5VUDXSh3cjOkc1w,188.40,4,fo,0.5,,,,,,,
1342,3036094980,C3S4udZ40dAp7T8+OLTFzA,129.50,5,fo,1.0,,,,,,,
1343,3036094980,yspTPyicC4Ere+tsoRHI1A,487.45,6,fo,,,,,,,,
1344,3036094980,OkeZA4MnqDYwUto8c/azjQ,107.05,2,ra,"(3.5, -2.5)",,,,,,,2.50
1346,3036095472,qw4PAmOjCfALmQvTvHLepA,116.35,5,fo,,,,,,,,
1347,3036095472,1uadzoMdwLu8ZTizmRA+nQ,119,6,fo,0.5,,,,,,,
1348,3036095472,OkeZA4MnqDYwUto8c/azjQ,125.65,1,fo,1.0,,,,,,,
1349,3036095472,N1BGgNozkMR8RFBjE7lbeg,200,2,fo,,,,,,,,
1350,3036095472,0FegrvJPODkvmRK5//ZqhQ,241.65,3,ra,"(3.0, -2.0)",,,,,,,2.50
1352,3036095416,/P/xm24DBsfRoQ+cZG/aoQ,128.05,1,fo,,,,,,,,
1353,3036095416,H/B5jPpFi4MC5KO67kSP7Q,76.75,2,fo,0.5,,,,,,,
1354,3036095416,BEBftFMhSIFtIex1PVVXvg,113.64,3,fo,1.0,,,,,,,
1355,3036095416,ZyNFeeg6SqhkvxWh8o8c/w,74.50,4,fo,,,,,,,,
1356,3036095416,UrTwrEAaR1YxYmHKX0Mpyw,80.60,5,fo,,,,,,,,
1357,3036095416,rwCKaJz/OT/u9FXTE1zHbQ,169.45,6,ra,3.0,ch,,ch,,ch,,"('4c', '6c')"
1358,3036095416,DSbskv5D5qKxR/MXeY2lfQ,202.50,7,fo,,,,,,,,
1359,3036095416,P1bOFosmEJQ764KKtHiHPA,102.35,8,ca,3.0,ch,,ch,,ch,,"(('Js', '10s'), 6.65)"
1360,3036095416,LT221YrZPBSgJyrBLTEuSA,20.98,9,fo,,,,,,,,
1362,3036095584,1uadzoMdwLu8ZTizmRA+nQ,142.80,6,fo,,,,,,,,
1363,3036095584,ZFetMaG7shUHdQaWEQJujg,60.60,1,ca,"(0.5, 3.0)",chfo,,,,,,
1364,3036095584,ANBj5qjqv9rA1XOXty/DBg,93,2,fo,1.0,,,,,,,
1365,3036095584,os4I8Ii5VUDXSh3cjOkc1w,151.05,3,ra,3.5,chfo,,,,,,
1366,3036095584,2uro3KRxW9YSO2CnY5JCDw,41.50,4,ca,3.5,be,"(8.5, -8.5)",,,,,13.75
1367,3036095584,7I7RYE+DyVv9a2suFhCI8g,102.05,5,ca,3.5,fo,,,,,,
1369,3036095646,P1bOFosmEJQ764KKtHiHPA,54.80,5,fo,,,,,,,,
1370,3036095646,Q1wMNadv0MqRUDF/XFX2sQ,93.70,6,ca,"(0.5, 2.5)",be,2.0,,,,,
1371,3036095646,Hm2ghZ7I4JgYSBWRa19a8w,44,7,fo,1.0,,,,,,,
1372,3036095646,H/B5jPpFi4MC5KO67kSP7Q,62.45,8,fo,,,,,,,,
1373,3036095646,DSbskv5D5qKxR/MXeY2lfQ,249.50,9,ra,3.0,ra,"(11.0, -9.0)",,,,,12.80
1374,3036095646,ukX90a592Wy4ieDHQYubpw,89.04,1,fo,,,,,,,,
1375,3036095646,/P/xm24DBsfRoQ+cZG/aoQ,107.75,2,ca,3.0,fo,,,,,,
1376,3036095646,3cQWYs6Ypy1A3Kvdl3vU6w,221.75,3,fo,,,,,,,,
1377,3036095646,os4I8Ii5VUDXSh3cjOkc1w,124.05,4,fo,,,,,,,,
1379,3036095934,++igZ0CsO10FWuRQO+b3jA,38.75,2,fo,,,,,,,,
1380,3036095934,ANBj5qjqv9rA1XOXty/DBg,90.50,3,fo,0.5,,,,,,,
1381,3036095934,ihUeDUciGjkNUQD0exAyXQ,70,4,ca,"(1.0, 2.0)",chca,4.0,ch,,chfo,,
1382,3036095934,C3S4udZ40dAp7T8+OLTFzA,133.65,5,ra,3.0,be,4.0,ch,,be,"(7.0, -7.0)",13.30
1383,3036095934,bpd63sYkIrjBkB/LlKYGbw,41.50,6,fo,,,,,,,,
1384,3036095934,4tIGKxHjRv175UkNqpfSsQ,112.30,1,fo,,,,,,,,
1386,3036095754,os4I8Ii5VUDXSh3cjOkc1w,187.90,4,fo,,,,,,,,
1387,3036095754,C3S4udZ40dAp7T8+OLTFzA,128.50,5,fo,0.5,,,,,,,
1388,3036095754,yspTPyicC4Ere+tsoRHI1A,487.45,6,,1.0,,,,,,,1.50
1389,3036095754,OkeZA4MnqDYwUto8c/azjQ,108.55,2,fo,,,,,,,,
1390,3036095754,IRMjAwuLYKvUi+z86ekgvw,105.35,3,fo,,,,,,,,
1392,3036096260,1uadzoMdwLu8ZTizmRA+nQ,118.50,6,fo,,,,,,,,
1393,3036096260,OkeZA4MnqDYwUto8c/azjQ,124.65,1,fo,0.5,,,,,,,
1394,3036096260,N1BGgNozkMR8RFBjE7lbeg,200,2,ca,"(1.0, 2.0)",chfo,,,,,,
1395,3036096260,0FegrvJPODkvmRK5//ZqhQ,243.15,3,ra,3.0,be,"(4.0, -4.0)",,,,,5.70
1396,3036096260,qw4PAmOjCfALmQvTvHLepA,116.35,5,fo,,,,,,,,
1398,3036096514,oyrRqRCdvIACwD1oh0I9jA,73.40,4,ra,"((0.5, 2.5), -2.0)",,,,,,,2
1399,3036096514,gfHIDZbPoiZrm2oNnGOD9g,121.70,6,fo,1.0,,,,,,,
1401,3036096828,xq/q8UOPUaj/ZNhuWhdDdA,77.85,6,ra,"(0.5, 2.5)",be,"(4.0, -4.0)",,,,,5.70
1402,3036096828,du8nHNhu+yQHzndeFvbckA,58.40,4,ca,"(1.0, 2.0)",chfo,,,,,,
1404,3036096830,gfHIDZbPoiZrm2oNnGOD9g,120.70,6,fo,0.5,,,,,,,
1405,3036096830,oyrRqRCdvIACwD1oh0I9jA,74.40,4,,1.0,,,,,,,1.50
1407,3036097076,ZFetMaG7shUHdQaWEQJujg,57.10,1,fo,,,,,,,,
1408,3036097076,ANBj5qjqv9rA1XOXty/DBg,92,2,fo,0.5,,,,,,,
1409,3036097076,os4I8Ii5VUDXSh3cjOkc1w,147.55,3,fo,1.0,,,,,,,
1410,3036097076,2uro3KRxW9YSO2CnY5JCDw,51.75,4,fo,,,,,,,,
1411,3036097076,7I7RYE+DyVv9a2suFhCI8g,105.55,5,rafo,3.5,,,,,,,
1412,3036097076,1uadzoMdwLu8ZTizmRA+nQ,142.80,6,ra,"(11.0, -7.5)",,,,,,,8.50
1414,3036097234,C3S4udZ40dAp7T8+OLTFzA,128,5,fo,,,,,,,,
1415,3036097234,yspTPyicC4Ere+tsoRHI1A,487.95,6,fo,0.5,,,,,,,
1416,3036097234,EWSQXbMBEqcHxsbxH7rQmw,43.20,1,fo,1.0,,,,,,,
1417,3036097234,OkeZA4MnqDYwUto8c/azjQ,108.55,2,fo,,,,,,,,
1418,3036097234,IRMjAwuLYKvUi+z86ekgvw,105.35,3,ra,3.5,be,7.5,be,13.75,chca,32.0,"(('Kd', '10s'), 111.5)"
1419,3036097234,os4I8Ii5VUDXSh3cjOkc1w,187.90,4,ca,3.5,ca,7.5,ca,13.75,be,32.0,"('6h', '5h')"
