,TimeStamp,PlayerName,StartChips,Seat,PC,PCVal,Flop,FlopVal,Turn,TurnVal,River,RiverVal,Cards
3623,3036287280,BIKFfnQvyn9+ELM5Qjumew,34.10,4,,1.0,,,,,,,1.50
3625,3036287580,BIKFfnQvyn9+ELM5Qjumew,34.60,4,ra,"((0.5, 1.5), -1.0)",,,,,,,2
3626,3036287580,hww3wo2qdpFMAmN51yf8HA,182.90,6,fo,1.0,,,,,,,
3628,3036282810,XNG/N6i65nHx3MZLlidukg,183.50,5,ca,1.0,be,2.0,ch,,fo,,
3629,3036282810,EWSQXbMBEqcHxsbxH7rQmw,44.75,1,ca,"(0.5, 0.5)",chca,2.0,ch,,be,"(8.0, -8.0)",7.10
3630,3036282810,My/X44igJitr8NXVR9k/mw,39,2,ch,1.0,chfo,,,,,,
3631,3036282810,gEwndIYEbei2N/gmzNMwsQ,37.25,3,ca,1.0,chfo,,,,,,
3632,3036282810,fpIY7gGxxZa0WXhg6L5Kug,192,4,fo,,,,,,,,
3634,3036282806,BRKGdKLCbwRMR8WOKlt1ZA,189.50,5,fo,,,,,,,,
3635,3036282806,H/B5jPpFi4MC5KO67kSP7Q,37.30,6,ca,"(0.5, 0.5)",be,"(3.0, -3.0)",,,,,2.85
3636,3036282806,KudvYuFL+Bw8nkX+zV2kMA,129.83,7,ch,1.0,fo,,,,,,
3637,3036282806,9H0O1jMPyY/ey/hTute7Rg,192.20,8,fo,,,,,,,,
3638,3036282806,/P/xm24DBsfRoQ+cZG/aoQ,118.20,9,fo,,,,,,,,
3639,3036282806,uWhRg5ZstkiUIL1M+DTi6Q,126.20,1,fo,,,,,,,,
3640,3036282806,kIbanshKysxtdDXKqLAWsA,140.70,2,fo,,,,,,,,
3641,3036282806,jto9xmmj+Q/Gqg3GQSmgBA,149.20,3,fo,,,,,,,,
3642,3036282806,rTURoFbQ6Riam6ifD8eJMw,79.46,4,ch,1.0,fo,,,,,,
3644,3036283320,jhWEHA+p2qikEmtrxmGorQ,126.90,1,fo,,,,,,,,
3645,3036283320,1uadzoMdwLu8ZTizmRA+nQ,145.30,2,fo,0.5,,,,,,,
3646,3036283320,N1BGgNozkMR8RFBjE7lbeg,192.15,3,fo,1.0,,,,,,,
3647,3036283320,fpIY7gGxxZa0WXhg6L5Kug,223.80,4,ra,"(3.0, -2.0)",,,,,,,2.50
3648,3036283320,K6g8SSEKNJM+mB0DC3k1eg,104.10,5,fo,,,,,,,,
3650,3036280914,VcDZxnAcQ1JA3wZn80ihKA,127.10,3,fo,,,,,,,,
3651,3036280914,1uadzoMdwLu8ZTizmRA+nQ,273.85,4,fo,0.5,,,,,,,
3652,3036280914,Ds5UcLoKwypvn39SC38WAA,45.15,5,,1.0,,,,,,,1.50
3653,3036280914,DO8rgn31KkgyCUmhQq58OA,124.85,6,fo,,,,,,,,
3654,3036280914,7I7RYE+DyVv9a2suFhCI8g,103.05,1,fo,,,,,,,,
3655,3036280914,dPft7g2lbDhkes7WOvCpKA,112,2,fo,,,,,,,,
3657,3036288210,hww3wo2qdpFMAmN51yf8HA,181.90,6,fo,0.5,,,,,,,
3658,3036288210,BIKFfnQvyn9+ELM5Qjumew,35.60,4,,1.0,,,,,,,1.50
3660,3036284216,eAAK5tXyi9bMOA/6QH8E4w,134.92,2,fo,,,,,,,,
3661,3036284216,fpIY7gGxxZa0WXhg6L5Kug,200.65,3,fo,0.5,,,,,,,
3662,3036284216,7I7RYE+DyVv9a2suFhCI8g,108.52,5,ca,"(1.0, 2.5)",chfo,,,,,,
3663,3036284216,1uadzoMdwLu8ZTizmRA+nQ,158.60,6,fo,,,,,,,,
3664,3036284216,LD3/6IsuHNkcYWtVSouKOA,42.10,1,ra,3.5,be,"(7.5, -7.5)",,,,,6.65
3666,3036288476,tFnRqHDnxt47wukmc7kHhA,125.60,4,fo,,,,,,,,
3667,3036288476,Lv1P4e5VOi9iExeiT6yu4w,96,5,ra,"((0.5, 5.0), -4.5)",,,,,,,3
3668,3036288476,kIbanshKysxtdDXKqLAWsA,124.60,6,fo,1.0,,,,,,,
3669,3036288476,DSbskv5D5qKxR/MXeY2lfQ,207.90,7,fo,,,,,,,,
3670,3036288476,1TF3Z/vrIfbOvTFusV7gXA,100.80,8,fo,,,,,,,,
3671,3036288476,BRKGdKLCbwRMR8WOKlt1ZA,195,9,fo,,,,,,,,
3672,3036288476,/P/xm24DBsfRoQ+cZG/aoQ,136.40,1,fo,,,,,,,,
3673,3036288476,H/B5jPpFi4MC5KO67kSP7Q,100.40,2,fo,,,,,,,,
3674,3036288476,Rps1e1hfwzPHI87SNPQzZQ,78,3,cafo,1.0,,,,,,,
3676,3036284982,/6TXEQSTjvWYl/7evFGm5g,48.30,1,fo,,,,,,,,
3677,3036284982,yspTPyicC4Ere+tsoRHI1A,275.50,2,fo,0.5,,,,,,,
3678,3036284982,BnHE7j+6ArUXKkf7zZrHWQ,38.80,3,ch,1.0,chra,7.0,be,8.25,be,"(16.5, -16.5)",30.85
3679,3036284982,jL/h9MqRxEf/73gYSq4yZQ,339.10,4,fo,,,,,,,,
3680,3036284982,w4CTNTmTkGuIHvHjRsKLFA,64.80,5,ca,1.0,beca,"(2.5, 4.5)",ca,8.25,fo,,
3681,3036284982,1uadzoMdwLu8ZTizmRA+nQ,131.05,6,fo,,,,,,,,
3683,3036283904,Q1wMNadv0MqRUDF/XFX2sQ,81.80,3,fo,,,,,,,,
3684,3036283904,nPG8FS8XBHKHql/2atFKMw,30.03,4,fo,0.5,,,,,,,
3685,3036283904,/P/xm24DBsfRoQ+cZG/aoQ,121.45,7,fo,1.0,,,,,,,
3686,3036283904,IRMjAwuLYKvUi+z86ekgvw,102.80,8,fo,,,,,,,,
3687,3036283904,H/B5jPpFi4MC5KO67kSP7Q,54.15,9,fo,,,,,,,,
3688,3036283904,TbKfw5U4BpJv+lsJNU+D7Q,67.50,1,ra,"(3.0, -2.0)",,,,,,,2.50
3690,3036285114,KudvYuFL+Bw8nkX+zV2kMA,120.25,6,ca,4.5,fo,,,,,,
3691,3036285114,BRKGdKLCbwRMR8WOKlt1ZA,188.10,7,fo,0.5,,,,,,,
3692,3036285114,vCvro5OmMi2KmzdnfwpwmA,64.55,8,fo,1.0,,,,,,,
3693,3036285114,eOZsKkPh2zklZr8AXvEmsg,200,9,fo,,,,,,,,
3694,3036285114,kIbanshKysxtdDXKqLAWsA,159.90,1,fo,,,,,,,,
3695,3036285114,CN8njzPOL23bn0/W/qAZEg,61.05,2,caca,"(1.0, 3.5)",be,32.55,,,,,"(('Jh', '10c'), 124.6)"
3696,3036285114,IRMjAwuLYKvUi+z86ekgvw,134.15,3,ra,4.5,bera,"((8.0, 79.0), -30.45)",,,,,"('As', 'Ah')"
3697,3036285114,/P/xm24DBsfRoQ+cZG/aoQ,238.90,5,fo,,,,,,,,
3699,3036284576,1uadzoMdwLu8ZTizmRA+nQ,144.80,2,ra,"(3.5, -2.5)",,,,,,,2.50
3700,3036284576,N1BGgNozkMR8RFBjE7lbeg,191.15,3,fo,0.5,,,,,,,
3701,3036284576,fpIY7gGxxZa0WXhg6L5Kug,225.30,4,fo,1.0,,,,,,,
3702,3036284576,K6g8SSEKNJM+mB0DC3k1eg,104.10,5,fo,,,,,,,,
3703,3036284576,jhWEHA+p2qikEmtrxmGorQ,126.90,1,fo,,,,,,,,
3705,3036282228,1uadzoMdwLu8ZTizmRA+nQ,273.35,4,fo,,,,,,,,
3706,3036282228,Ds5UcLoKwypvn39SC38WAA,45.65,5,ca,"(0.5, 3.0)",chca,5.0,be,7.0,ch,,"('8h', '8d')"
3707,3036282228,DO8rgn31KkgyCUmhQq58OA,124.85,6,fo,1.0,,,,,,,
3708,3036282228,7I7RYE+DyVv9a2suFhCI8g,103.05,1,fo,,,,,,,,
3709,3036282228,dPft7g2lbDhkes7WOvCpKA,112,2,ra,3.5,be,5.0,ca,7.0,ch,,"(('As', 'Ac'), 29.9)"
3710,3036282228,VcDZxnAcQ1JA3wZn80ihKA,127.10,3,fo,,,,,,,,
3712,3036289802,BIKFfnQvyn9+ELM5Qjumew,38.40,4,ra,"((0.5, 2.5), -2.0)",,,,,,,2
3713,3036289802,hww3wo2qdpFMAmN51yf8HA,178.90,6,fo,1.0,,,,,,,
3715,3036286112,fHNl9IHLAfqTVS/Uq0UGFw,57.13,2,fo,,,,,,,,
3716,3036286112,kIbanshKysxtdDXKqLAWsA,123.20,3,ca,"(0.5, 0.5)",chfo,,,,,,
3717,3036286112,3cQWYs6Ypy1A3Kvdl3vU6w,241.80,4,ch,1.0,be,2.0,chca,3.0,ch,,"('7h', '9c')"
3718,3036286112,S33dLcVTq0RT7o3L1XyGzA,24.09,5,fo,,,,,,,,
3719,3036286112,/P/xm24DBsfRoQ+cZG/aoQ,112.90,6,fo,,,,,,,,
3720,3036286112,7o651P4boRE9SLBrnhBw1g,79.10,7,ca,1.0,ca,2.0,be,3.0,ch,,"(('10s', '9s'), 11.85)"
3721,3036286112,BRKGdKLCbwRMR8WOKlt1ZA,195.50,8,fo,,,,,,,,
3722,3036286112,RKfKBrFsFDsplJedW6YvXw,109.20,9,fo,,,,,,,,
3723,3036286112,CN8njzPOL23bn0/W/qAZEg,84.65,1,fo,,,,,,,,
3725,3036285418,2Yn1H0JKFWI/AYidLXaajw,125.80,7,fo,,,,,,,,
3726,3036285418,H/B5jPpFi4MC5KO67kSP7Q,57.20,8,fo,0.5,,,,,,,
3727,3036285418,DSbskv5D5qKxR/MXeY2lfQ,251,9,fo,1.0,,,,,,,
3728,3036285418,ukX90a592Wy4ieDHQYubpw,99.29,1,ca,1.0,,,,,,,2.50
3729,3036285418,/P/xm24DBsfRoQ+cZG/aoQ,168.15,2,fo,,,,,,,,
3730,3036285418,3cQWYs6Ypy1A3Kvdl3vU6w,218.15,3,fo,,,,,,,,
3731,3036285418,qw4PAmOjCfALmQvTvHLepA,115.40,4,fo,,,,,,,,
3732,3036285418,kIbanshKysxtdDXKqLAWsA,109.85,5,fo,,,,,,,,
3733,3036285418,BRKGdKLCbwRMR8WOKlt1ZA,203.85,6,fo,,,,,,,,
3735,3036284934,nPG8FS8XBHKHql/2atFKMw,29.53,4,fo,,,,,,,,
3736,3036284934,/P/xm24DBsfRoQ+cZG/aoQ,120.45,7,ca,"(0.5, 0.5)",ch,,be,"(2.0, -2.0)",,,2.85
3737,3036284934,IRMjAwuLYKvUi+z86ekgvw,102.80,8,ch,1.0,ch,,fo,,,,
3738,3036284934,H/B5jPpFi4MC5KO67kSP7Q,54.15,9,ca,1.0,ch,,fo,,,,
3739,3036284934,TbKfw5U4BpJv+lsJNU+D7Q,69,1,fo,,,,,,,,
3740,3036284934,Q1wMNadv0MqRUDF/XFX2sQ,81.80,3,fo,,,,,,,,
3742,3036290228,hww3wo2qdpFMAmN51yf8HA,177.90,6,raca,"((0.5, 2.5), 3.0)",ch,,fo,,,,
3743,3036290228,BIKFfnQvyn9+ELM5Qjumew,39.40,4,ra,"(1.0, 5.0)",ch,,be,"(12.0, -12.0)",,,11.50
3745,3036285612,EWSQXbMBEqcHxsbxH7rQmw,48.85,1,ca,1.0,be,1.0,ch,,fo,,
3746,3036285612,My/X44igJitr8NXVR9k/mw,38,2,ca,"(0.5, 0.5)",chca,1.0,ch,,be,"(3.0, -3.0)",6.15
3747,3036285612,gEwndIYEbei2N/gmzNMwsQ,36.25,3,ch,1.0,chca,1.0,ch,,fo,,
3748,3036285612,fpIY7gGxxZa0WXhg6L5Kug,192,4,fo,,,,,,,,
3749,3036285612,XNG/N6i65nHx3MZLlidukg,180.50,5,ca,1.0,chfo,,,,,,
3750,3036285612,LAGdQzPurkqiROqPqfnKKw,80,6,,,,,,,,,
3752,3036286350,fpIY7gGxxZa0WXhg6L5Kug,200.15,3,fo,,,,,,,,
3753,3036286350,7I7RYE+DyVv9a2suFhCI8g,105.02,5,ca,"(0.5, 0.5)",ch,,ch,,beca,"(3.0, 3.0)",
3754,3036286350,1uadzoMdwLu8ZTizmRA+nQ,158.60,6,ch,1.0,ch,,ch,,fo,,
3755,3036286350,LD3/6IsuHNkcYWtVSouKOA,45.25,1,fo,,,,,,,,
3756,3036286350,eAAK5tXyi9bMOA/6QH8E4w,134.92,2,ca,1.0,ch,,ch,,ra,6.0,"(('8s', '9s'), 13.75)"
3758,3036290382,Lv1P4e5VOi9iExeiT6yu4w,98,5,fo,,,,,,,,
3759,3036290382,kIbanshKysxtdDXKqLAWsA,123.60,6,fo,0.5,,,,,,,
3760,3036290382,DSbskv5D5qKxR/MXeY2lfQ,207.90,7,fo,1.0,,,,,,,
3761,3036290382,1TF3Z/vrIfbOvTFusV7gXA,100.80,8,fo,,,,,,,,
3762,3036290382,BRKGdKLCbwRMR8WOKlt1ZA,195,9,fo,,,,,,,,
3763,3036290382,/P/xm24DBsfRoQ+cZG/aoQ,136.40,1,fo,,,,,,,,
3764,3036290382,H/B5jPpFi4MC5KO67kSP7Q,100.40,2,caca,"(1.0, 3.0)",chra,10.0,ch,,be,"(29.5, -29.5)",27.55
3765,3036290382,Rps1e1hfwzPHI87SNPQzZQ,77,3,ra,4.0,beca,"(5.0, 5.0)",ch,,fo,,
3766,3036290382,tFnRqHDnxt47wukmc7kHhA,125.60,4,fo,,,,,,,,
3768,3036286276,H/B5jPpFi4MC5KO67kSP7Q,56.70,8,fo,,,,,,,,
3769,3036286276,DSbskv5D5qKxR/MXeY2lfQ,250,9,fo,0.5,,,,,,,
3770,3036286276,ukX90a592Wy4ieDHQYubpw,100.79,1,ch,1.0,ch,,ch,,ch,,"('7h', '7s')"
3771,3036286276,/P/xm24DBsfRoQ+cZG/aoQ,168.15,2,fo,,,,,,,,
3772,3036286276,3cQWYs6Ypy1A3Kvdl3vU6w,218.15,3,fo,,,,,,,,
3773,3036286276,qw4PAmOjCfALmQvTvHLepA,115.40,4,fo,,,,,,,,
3774,3036286276,kIbanshKysxtdDXKqLAWsA,109.85,5,fo,,,,,,,,
3775,3036286276,BRKGdKLCbwRMR8WOKlt1ZA,203.85,6,fo,,,,,,,,
3776,3036286276,2Yn1H0JKFWI/AYidLXaajw,125.80,7,ca,1.0,ch,,ch,,ch,,"(('9c', '9h'), 2.4)"
3778,3036285968,H/B5jPpFi4MC5KO67kSP7Q,39.15,6,ca,3.5,ch,,ch,,ch,,"(('7h', '10h'), 9.95)"
3779,3036285968,KudvYuFL+Bw8nkX+zV2kMA,128.83,7,fo,0.5,,,,,,,
3780,3036285968,9H0O1jMPyY/ey/hTute7Rg,192.20,8,ca,"(1.0, 2.5)",ch,,ch,,ch,,"('Jh', 'Ac')"
3781,3036285968,/P/xm24DBsfRoQ+cZG/aoQ,118.20,9,fo,,,,,,,,
3782,3036285968,uWhRg5ZstkiUIL1M+DTi6Q,126.20,1,fo,,,,,,,,
3783,3036285968,kIbanshKysxtdDXKqLAWsA,140.70,2,fo,,,,,,,,
3784,3036285968,jto9xmmj+Q/Gqg3GQSmgBA,149.20,3,ra,3.5,ch,,ch,,ch,,"('Ks', 'Ad')"
3785,3036285968,rTURoFbQ6Riam6ifD8eJMw,78.46,4,fo,,,,,,,,
3786,3036285968,BRKGdKLCbwRMR8WOKlt1ZA,189.50,5,fo,,,,,,,,
3788,3036291390,BIKFfnQvyn9+ELM5Qjumew,44.90,4,ra,"((0.5, 1.5), -1.0)",,,,,,,2
3789,3036291390,hww3wo2qdpFMAmN51yf8HA,171.90,6,fo,1.0,,,,,,,
3791,3036286986,N1BGgNozkMR8RFBjE7lbeg,200,3,fo,,,,,,,,
3792,3036286986,fpIY7gGxxZa0WXhg6L5Kug,224.30,4,fo,0.5,,,,,,,
3793,3036286986,K6g8SSEKNJM+mB0DC3k1eg,104.10,5,ch,1.0,ch,,chfo,,,,
3794,3036286986,C2DZvkqLeaUkp9r6bVedEQ,70,6,ch,1.0,ch,,be,"(1.25, -1.25)",,,2.40
3795,3036286986,jhWEHA+p2qikEmtrxmGorQ,126.90,1,fo,,,,,,,,
3796,3036286986,1uadzoMdwLu8ZTizmRA+nQ,146.30,2,fo,,,,,,,,
3798,3036291814,hww3wo2qdpFMAmN51yf8HA,170.90,6,ra,"(0.5, 2.5)",ch,,fo,,,,
3799,3036291814,BIKFfnQvyn9+ELM5Qjumew,45.90,4,ca,"(1.0, 2.0)",ch,,be,"(3.0, -3.0)",,,5.70
3801,3036288000,yspTPyicC4Ere+tsoRHI1A,275,2,fo,,,,,,,,
3802,3036288000,BnHE7j+6ArUXKkf7zZrHWQ,53.40,3,cafo,"(0.5, 0.5)",,,,,,,
3803,3036288000,jL/h9MqRxEf/73gYSq4yZQ,339.10,4,ra,"((1.0, 2.0), -2.0)",,,,,,,2
3804,3036288000,w4CTNTmTkGuIHvHjRsKLFA,48.55,5,fo,,,,,,,,
3805,3036288000,1uadzoMdwLu8ZTizmRA+nQ,131.05,6,fo,,,,,,,,
3806,3036288000,/6TXEQSTjvWYl/7evFGm5g,48.30,1,fo,,,,,,,,
3808,3036287402,/P/xm24DBsfRoQ+cZG/aoQ,122.30,7,ca,1.0,fo,,,,,,
3809,3036287402,IRMjAwuLYKvUi+z86ekgvw,101.80,8,ca,"(0.5, 0.5)",chfo,,,,,,
3810,3036287402,H/B5jPpFi4MC5KO67kSP7Q,53.15,9,ch,1.0,chfo,,,,,,
3811,3036287402,TbKfw5U4BpJv+lsJNU+D7Q,69,1,ca,1.0,chfo,,,,,,
3812,3036287402,Q1wMNadv0MqRUDF/XFX2sQ,81.80,3,ca,1.0,chfo,,,,,,
3813,3036287402,nPG8FS8XBHKHql/2atFKMw,29.53,4,fo,,,,,,,,
3814,3036287402,dQGyl79fS8+PuVgomUj2Iw,53.10,5,ch,1.5,be,"(3.0, -3.0)",,,,,7.10
3815,3036287402,DTn8ms2ooz0h4sXDL+m3Fw,71.90,6,ch,1.5,fo,,,,,,
3817,3036288872,BnHE7j+6ArUXKkf7zZrHWQ,52.40,3,fo,,,,,,,,
3818,3036288872,jL/h9MqRxEf/73gYSq4yZQ,340.10,4,fo,0.5,,,,,,,
3819,3036288872,w4CTNTmTkGuIHvHjRsKLFA,48.55,5,ca,"(1.0, 2.5)",ch,,ch,,ch,,"(('5s', '5c'), 6.65)"
3820,3036288872,1uadzoMdwLu8ZTizmRA+nQ,131.05,6,ra,3.5,ch,,ch,,ch,,
3821,3036288872,/6TXEQSTjvWYl/7evFGm5g,48.30,1,fo,,,,,,,,
3822,3036288872,yspTPyicC4Ere+tsoRHI1A,275,2,fo,,,,,,,,
3824,3036289194,7I7RYE+DyVv9a2suFhCI8g,98.02,5,fo,,,,,,,,
3825,3036289194,1uadzoMdwLu8ZTizmRA+nQ,157.60,6,fo,0.5,,,,,,,
3826,3036289194,LD3/6IsuHNkcYWtVSouKOA,45.25,1,,1.0,,,,,,,1.50
3827,3036289194,eAAK5tXyi9bMOA/6QH8E4w,141.67,2,fo,,,,,,,,
3828,3036289194,fpIY7gGxxZa0WXhg6L5Kug,200.15,3,fo,,,,,,,,
3830,3036288526,DSbskv5D5qKxR/MXeY2lfQ,249.50,9,ca,1.0,fo,,,,,,
3831,3036288526,ukX90a592Wy4ieDHQYubpw,99.79,1,ca,"(0.5, 0.5)",chca,3.0,chra,"(35.5, -28.0)",,,26.10
3832,3036288526,/P/xm24DBsfRoQ+cZG/aoQ,168.15,2,ch,1.0,be,3.0,befo,7.5,,,
3833,3036288526,3cQWYs6Ypy1A3Kvdl3vU6w,218.15,3,ca,1.0,ca,3.0,fo,,,,
3834,3036288526,qw4PAmOjCfALmQvTvHLepA,115.40,4,fo,,,,,,,,
3835,3036288526,kIbanshKysxtdDXKqLAWsA,109.85,5,fo,,,,,,,,
3836,3036288526,BRKGdKLCbwRMR8WOKlt1ZA,203.85,6,fo,,,,,,,,
3837,3036288526,2Yn1H0JKFWI/AYidLXaajw,127.20,7,fo,,,,,,,,
3838,3036288526,H/B5jPpFi4MC5KO67kSP7Q,56.70,8,fo,,,,,,,,
3840,3036293410,hww3wo2qdpFMAmN51yf8HA,166.90,6,ra,"((0.5, 2.5), -2.0)",,,,,,,2
3841,3036293410,BIKFfnQvyn9+ELM5Qjumew,49.60,4,fo,1.0,,,,,,,
3843,3036289746,kIbanshKysxtdDXKqLAWsA,122.20,3,ra,"(3.5, -2.5)",,,,,,,2.50
3844,3036289746,3cQWYs6Ypy1A3Kvdl3vU6w,235.80,4,fo,0.5,,,,,,,
3845,3036289746,S33dLcVTq0RT7o3L1XyGzA,24.09,5,,,,,,,,,
3846,3036289746,/P/xm24DBsfRoQ+cZG/aoQ,112.90,6,fo,1.0,,,,,,,
3847,3036289746,7o651P4boRE9SLBrnhBw1g,84.95,7,fo,,,,,,,,
3848,3036289746,BRKGdKLCbwRMR8WOKlt1ZA,195.50,8,fo,,,,,,,,
3849,3036289746,RKfKBrFsFDsplJedW6YvXw,109.20,9,fo,,,,,,,,
3850,3036289746,CN8njzPOL23bn0/W/qAZEg,84.65,1,fo,,,,,,,,
3851,3036289746,fHNl9IHLAfqTVS/Uq0UGFw,57.13,2,fo,,,,,,,,
3853,3036285708,Ds5UcLoKwypvn39SC38WAA,30.15,5,ra,"(3.5, -2.5)",,,,,,,2.50
3854,3036285708,DO8rgn31KkgyCUmhQq58OA,123.85,6,fo,0.5,,,,,,,
3855,3036285708,7I7RYE+DyVv9a2suFhCI8g,103.05,1,fo,1.0,,,,,,,
3856,3036285708,dPft7g2lbDhkes7WOvCpKA,126.40,2,fo,,,,,,,,
3857,3036285708,VcDZxnAcQ1JA3wZn80ihKA,127.10,3,fo,,,,,,,,
3858,3036285708,1uadzoMdwLu8ZTizmRA+nQ,273.35,4,fo,,,,,,,,
3860,3036289852,BRKGdKLCbwRMR8WOKlt1ZA,187.60,7,fo,,,,,,,,
3861,3036289852,vCvro5OmMi2KmzdnfwpwmA,63.55,8,fo,0.5,,,,,,,
3862,3036289852,eOZsKkPh2zklZr8AXvEmsg,200,9,,1.0,,,,,,,1.50
3863,3036289852,kIbanshKysxtdDXKqLAWsA,159.90,1,fo,,,,,,,,
3864,3036289852,CN8njzPOL23bn0/W/qAZEg,124.60,2,fo,,,,,,,,
3865,3036289852,IRMjAwuLYKvUi+z86ekgvw,73.10,3,fo,,,,,,,,
3866,3036289852,/P/xm24DBsfRoQ+cZG/aoQ,238.90,5,fo,,,,,,,,
3867,3036289852,KudvYuFL+Bw8nkX+zV2kMA,115.75,6,fo,,,,,,,,
3869,3036293804,BIKFfnQvyn9+ELM5Qjumew,48.60,4,ra,"((0.5, 1.5), -1.0)",,,,,,,2
3870,3036293804,hww3wo2qdpFMAmN51yf8HA,167.90,6,fo,1.0,,,,,,,
3872,3036290238,1uadzoMdwLu8ZTizmRA+nQ,157.10,6,fo,,,,,,,,
3873,3036290238,LD3/6IsuHNkcYWtVSouKOA,45.75,1,ra,"(0.5, 2.5)",be,6.0,be,18.75,,,"('Js', 'Jc')"
3874,3036290238,eAAK5tXyi9bMOA/6QH8E4w,141.67,2,ca,"(1.0, 2.0)",ca,6.0,ra,"(72.0, -35.25)",,,"(('Kd', '4h'), 88.0)"
3875,3036290238,fpIY7gGxxZa0WXhg6L5Kug,200.15,3,fo,,,,,,,,
3876,3036290238,7I7RYE+DyVv9a2suFhCI8g,98.02,5,fo,,,,,,,,
3878,3036289524,fpIY7gGxxZa0WXhg6L5Kug,223.80,4,fo,,,,,,,,
3879,3036289524,K6g8SSEKNJM+mB0DC3k1eg,103.10,5,fo,0.5,,,,,,,
3880,3036289524,C2DZvkqLeaUkp9r6bVedEQ,71.40,6,,1.0,,,,,,,1.50
3881,3036289524,jhWEHA+p2qikEmtrxmGorQ,126.90,1,fo,,,,,,,,
3882,3036289524,1uadzoMdwLu8ZTizmRA+nQ,146.30,2,fo,,,,,,,,
3883,3036289524,N1BGgNozkMR8RFBjE7lbeg,200,3,fo,,,,,,,,
3885,3036289252,KudvYuFL+Bw8nkX+zV2kMA,128.33,7,ca,3.5,fo,,,,,,
3886,3036289252,9H0O1jMPyY/ey/hTute7Rg,188.70,8,fo,0.5,,,,,,,
3887,3036289252,/P/xm24DBsfRoQ+cZG/aoQ,118.20,9,fo,1.0,,,,,,,
3888,3036289252,uWhRg5ZstkiUIL1M+DTi6Q,126.20,1,fo,,,,,,,,
3889,3036289252,kIbanshKysxtdDXKqLAWsA,140.70,2,fo,,,,,,,,
3890,3036289252,jto9xmmj+Q/Gqg3GQSmgBA,145.70,3,ra,3.5,be,"(8.5, -8.5)",,,,,7.60
3891,3036289252,rTURoFbQ6Riam6ifD8eJMw,78.46,4,fo,,,,,,,,
3892,3036289252,BRKGdKLCbwRMR8WOKlt1ZA,189.50,5,fo,,,,,,,,
3893,3036289252,H/B5jPpFi4MC5KO67kSP7Q,45.60,6,fo,,,,,,,,
3895,3036289588,My/X44igJitr8NXVR9k/mw,42.15,2,cafo,1.0,,,,,,,
3896,3036289588,gEwndIYEbei2N/gmzNMwsQ,34.25,3,cafo,"(0.5, 0.5)",,,,,,,
3897,3036289588,fpIY7gGxxZa0WXhg6L5Kug,192,4,ra,"(1.0, 4.0)",be,"(9.0, -9.0)",,,,,10.90
3898,3036289588,XNG/N6i65nHx3MZLlidukg,179.50,5,fo,,,,,,,,
3899,3036289588,EWSQXbMBEqcHxsbxH7rQmw,46.85,1,caca,"(1.0, 4.0)",fo,,,,,,
3901,3036294288,hww3wo2qdpFMAmN51yf8HA,166.90,6,ra,"((0.5, 2.5), -2.0)",,,,,,,2
3902,3036294288,BIKFfnQvyn9+ELM5Qjumew,49.60,4,fo,1.0,,,,,,,
3904,3036290990,jL/h9MqRxEf/73gYSq4yZQ,339.60,4,fo,,,,,,,,
3905,3036290990,w4CTNTmTkGuIHvHjRsKLFA,51.70,5,fo,0.5,,,,,,,
3906,3036290990,1uadzoMdwLu8ZTizmRA+nQ,127.55,6,fo,1.0,,,,,,,
3907,3036290990,/6TXEQSTjvWYl/7evFGm5g,48.30,1,ra,"(3.5, -2.5)",,,,,,,2.50
3908,3036290990,yspTPyicC4Ere+tsoRHI1A,275,2,fo,,,,,,,,
3909,3036290990,BnHE7j+6ArUXKkf7zZrHWQ,52.40,3,fo,,,,,,,,
3911,3036294722,BIKFfnQvyn9+ELM5Qjumew,48.60,4,ra,"(0.5, 1.5)",be,4.0,ch,,fo,,
3912,3036294722,hww3wo2qdpFMAmN51yf8HA,167.90,6,ca,"(1.0, 1.0)",chca,4.0,ch,,be,"(161.9, -161.9)",11.50
3914,3036286844,DO8rgn31KkgyCUmhQq58OA,123.35,6,ra,"(3.5, -2.5)",,,,,,,2.50
3915,3036286844,7I7RYE+DyVv9a2suFhCI8g,102.05,1,fo,0.5,,,,,,,
3916,3036286844,dPft7g2lbDhkes7WOvCpKA,126.40,2,fo,1.0,,,,,,,
3917,3036286844,VcDZxnAcQ1JA3wZn80ihKA,127.10,3,fo,,,,,,,,
3918,3036286844,1uadzoMdwLu8ZTizmRA+nQ,273.35,4,fo,,,,,,,,
3919,3036286844,Ds5UcLoKwypvn39SC38WAA,31.65,5,fo,,,,,,,,
3921,3036291226,vCvro5OmMi2KmzdnfwpwmA,63.05,8,fo,,,,,,,,
3922,3036291226,eOZsKkPh2zklZr8AXvEmsg,200.50,9,ra,"((0.5, 2.5), -2.0)",,,,,,,2
3923,3036291226,kIbanshKysxtdDXKqLAWsA,159.90,1,fo,1.0,,,,,,,
3924,3036291226,CN8njzPOL23bn0/W/qAZEg,124.60,2,fo,,,,,,,,
3925,3036291226,IRMjAwuLYKvUi+z86ekgvw,103.10,3,fo,,,,,,,,
3926,3036291226,/P/xm24DBsfRoQ+cZG/aoQ,238.90,5,fo,,,,,,,,
3927,3036291226,KudvYuFL+Bw8nkX+zV2kMA,115.75,6,fo,,,,,,,,
